Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Antiviral,991,LOCAL_AND_MAJOR,Sichuan Yuanda Shuyang Pharmaceutical Co Ltd,1081842,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Sichuan Yuanda Shuyang Pharmaceutical",84689,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Sichuan Yuanda Shuyang Pharmaceutical Co Ltd,1081842,Launched,1998-12-31 00:00:00,L,13,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Guizhou Taibang Biological Products Co Ltd,1087965,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guizhou Taibang Biological Products",87540,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2000-12-31 00:00:00,China Biologic Products Inc,1041423,Registered,2000-12-31 00:00:00,R,12,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Launched,2006-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Launched,2006-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,SmithKline Beecham plc,19962,China,CN,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1998-12-25 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,SmithKline Beecham plc,19962,Spain,ES,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-03-01 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,SmithKline Beecham plc,19962,Belgium,BE,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Launched,1999-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,SmithKline Beecham plc,19962,UK,GB,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Launched,1998-05-22 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,SmithKline Beecham plc,19962,Germany,DE,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Launched,1998-03-25 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Czech Republic,CZ,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-11-03 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Latvia,LV,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-09-08 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Taiwan,TW,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Launched,1998-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Goff Hill Ltd,1051158,Canada,CA,"antiviral therapeutics (viral infections/measles/multiple sclerosis), Goff Hill",65451,Chemical,Clinical,Clinical,CU,CU,Measles virus infection,1,true,2014-11-06 00:00:00,Goff Hill Ltd,1051158,Discovery,2008-06-02 00:00:00,DR,6,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Shanxi Kangbao Biological Products Co Ltd,1054697,China,CN,"human immunoglobulin (im, hepatitis, measles), Shanxi Kangbao Biological Products",81711,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Shanxi Kangbao Biological Products Co Ltd,1054697,Launched,1998-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guangxi Beisheng Pharmaceutical",85734,Biological,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,2008-11-27 00:00:00,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,Launched,2005-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guangxi Beisheng Pharmaceutical",85734,Biological,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,2008-11-27 00:00:00,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,Discontinued,2008-11-27 00:00:00,DX,3,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Kaketsuken,15374,Japan,JP,"MMR vaccine, Merck & Co",3643,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-05-07 00:00:00,Kaketsuken,15374,Discovery,1993-12-01 00:00:00,DR,6,Infectious disease,746
Toxoid vaccine,12375,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2005-09-06 00:00:00,R,12,Infectious disease,746
Toxoid vaccine,12375,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 3 Clinical,2003-09-26 00:00:00,C3,10,Infectious disease,746
Toxoid vaccine,12375,OTHER,Merck & Co Inc,18077,South Korea,KR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Launched,2008-02-01 00:00:00,L,13,Infectious disease,746
Toxoid vaccine,12375,OTHER,Sanofi Pasteur MSD,23408,France,FR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 3 Clinical,2003-09-26 00:00:00,C3,10,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Sanofi Pasteur MSD,23408,Western Europe,XW,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Pre-registration,2004-10-18 00:00:00,PR,11,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,Belgium,BE,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-05 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,France,FR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,Estonia,EE,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-10 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,World Health Organization,20947,Mexico,MX,"measles vaccine (inhaled aerosol), WHO",56118,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2011-12-29 00:00:00,World Health Organization,20947,No Development Reported,2011-12-29 00:00:00,NDR,2,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur,22127,EU,EU,M-M-RvaxPRO,89684,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-06-01 00:00:00,Sanofi,1009547,Pre-registration,2004-06-04 00:00:00,PR,11,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur,22127,EU,EU,M-M-RvaxPRO,89684,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-06-01 00:00:00,Sanofi,1009547,Pre-registration,2004-06-04 00:00:00,PR,11,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur,22127,EU,EU,M-M-RvaxPRO,89684,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-06-01 00:00:00,Sanofi,1009547,Launched,2006-11-05 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Harbin Pacific Biopharmaceutical Co Ltd,1072329,China,CN,"human immunoglobulin (intramuscular, measles, hepatitis virus infection), Harbin Pacific Biopharmaceutical Co Ltd",80551,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Harbin Pacific Biopharmaceutical Co Ltd,1072329,Launched,1998-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Iceland,IS,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-08-23 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Netherlands,NL,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2007-08-13 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Belgium,BE,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Phase 3 Clinical,2001-03-01 00:00:00,C3,10,Infectious disease,746
Viral replication inhibitor,1532,LOCAL_AND_MAJOR,Utah State University,20691,US,US,KS-753,29239,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-02-12 00:00:00,Utah State University,20691,Discovery,2000-06-19 00:00:00,DR,6,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Aktiv-Dry LLC,1032149,India,IN,"measles vaccine (inhaled dry powder/CAN-BD), Aktiv-Dry",57263,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Measles virus infection,1,true,2012-03-28 00:00:00,Aktiv-Dry LLC,1032149,Phase 1 Clinical,2012-03-28 00:00:00,C1,8,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Centers for Disease Control and Prevention,26857,US,US,"measles vaccine (microneedle patch formulation), Centers for Disease Control and Prevention",72810,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2013-09-25 00:00:00,US Government,20516,No Development Reported,2013-09-25 00:00:00,NDR,2,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Shanghai Institute of Biological Products Co Ltd,1071897,China,CN,"measles/mumps vaccine (live attenuated), Shanghai Institute of Biological Product",80154,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-08-16 00:00:00,Sinopharm,1055632,Registered,2012-08-16 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Sinovac (Dalian) Vaccine Technology Co Ltd,1052048,China,CN,"measles vaccine, Sinovac Dalian",80163,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2014-07-07 00:00:00,Sinovac Biotech Ltd,1005255,Discovery,2011-05-31 00:00:00,DR,6,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (pH4, intravenous), Lanzhou Institute of Biological Products",80208,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2004-12-31 00:00:00,Sinopharm,1055632,Registered,2004-12-31 00:00:00,R,12,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (pH4, intravenous), Lanzhou Institute of Biological Products",80208,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2004-12-31 00:00:00,Sinopharm,1055632,Registered,2004-12-31 00:00:00,R,12,Infectious disease,746
Virus uptake inhibitor,1720,LOCAL_AND_MAJOR,Bulgarian Academy of Science,21028,Bulgaria,BG,PAMPS,7692,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-01-24 00:00:00,Bulgarian Academy of Science,21028,No Development Reported,2008-01-24 00:00:00,NDR,2,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Bulgarian Academy of Science,21028,Bulgaria,BG,PAMPS,7692,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-01-24 00:00:00,Bulgarian Academy of Science,21028,Discovery,2000-05-02 00:00:00,DR,6,Infectious disease,746
Immunomodulator,1596,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Withdrawn,2012-08-03 00:00:00,W,4,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Pre-registration,2012-08-03 00:00:00,PR,11,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Pre-registration,2012-08-03 00:00:00,PR,11,Infectious disease,746
Immunomodulator,1596,LOCAL_AND_MAJOR,Hebei Da'an Pharmaceutical Co Ltd,1077144,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hebei Da'an Pharmaceutical",82763,Biological,Registered,Registered,R,R,Measles virus infection,1,true,2013-10-25 00:00:00,Hebei Da'an Pharmaceutical Co Ltd,1077144,Pre-registration,2012-08-03 00:00:00,PR,11,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Beijing Tiantan Biological Products Co Ltd,1027662,China,CN,"measles/mumps/rubella vaccine (live-attenuated),  Beijing Tiantan Biological Products",79144,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Beijing Tiantan Biological Products Co Ltd,1027662,China,CN,"measles/rubella vaccine (subcutaneous, live), Beijing Tiantan Biological Products",79155,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Banghe Pharmaceutical Co Ltd,1076477,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Banghe Pharmaceutical",85214,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Banghe Pharmaceutical Co Ltd,1076477,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Unspecified drug target,59620,LOCAL_AND_MAJOR,Banghe Pharmaceutical Co Ltd,1076477,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Banghe Pharmaceutical",85214,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Banghe Pharmaceutical Co Ltd,1076477,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Immunostimulant,393,LOCAL_AND_MAJOR,Banghe Pharmaceutical Co Ltd,1076477,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Banghe Pharmaceutical",85214,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Banghe Pharmaceutical Co Ltd,1076477,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Banghe Pharmaceutical Co Ltd,1076477,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Banghe Pharmaceutical",85214,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Banghe Pharmaceutical Co Ltd,1076477,Registered,2002-12-31 00:00:00,R,12,Infectious disease,746
Immunomodulator,1596,LOCAL_AND_MAJOR,Sichuan Yuanda Shuyang Pharmaceutical Co Ltd,1081842,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Sichuan Yuanda Shuyang Pharmaceutical",84689,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Sichuan Yuanda Shuyang Pharmaceutical Co Ltd,1081842,Launched,1998-12-31 00:00:00,L,13,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guangdong Weilun Biological Products",84826,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2000-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2000-12-31 00:00:00,R,12,Infectious disease,746
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Guangdong Weilun Biological Products Co Ltd,1079335,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guangdong Weilun Biological Products",84826,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2000-12-31 00:00:00,Guangdong Weilun Biological Products Co Ltd,1079335,Registered,2000-12-31 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Chengdu Institute of Biological Products,1016340,China,CN,"measles/Japanese encephalitis conjugate attenuated vaccine, Chengdu Institute of Biological Products",83455,Biological,Discovery,Discovery,DR,DR,Measles virus infection,1,true,2011-11-09 00:00:00,Sinopharm,1055632,Discovery,2011-11-09 00:00:00,DR,6,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Chengdu Institute of Biological Products,1016340,China,CN,"measles/Japanese encephalitis conjugate attenuated vaccine, Chengdu Institute of Biological Products",83455,Biological,Discovery,Discovery,DR,DR,Measles virus infection,1,true,2011-11-09 00:00:00,Sinopharm,1055632,Discovery,2011-11-09 00:00:00,DR,6,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sevapharma Inc,1078819,Thailand,TH,Trivivac,83793,Biological,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Measles virus infection,1,true,2012-09-30 00:00:00,Sevapharma Inc,1078819,Phase 3 Clinical,2012-09-30 00:00:00,C3,10,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,SmithKline Beecham plc,19962,UK,GB,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Phase 3 Clinical,1995-12-14 13:36:39,C3,10,Infectious disease,746
Prophylactic vaccine,12378,OTHER,SmithKline Beecham plc,19962,France,FR,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-05-25 00:00:00,R,12,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,Lithuania,LT,Priorix,11457,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2012-06-29 00:00:00,GlaxoSmithKline plc,28355,Registered,1999-07-02 00:00:00,R,12,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Guangxi Beisheng Pharmaceutical",85734,Biological,Discontinued,Discontinued,DX,DX,Measles virus infection,1,false,2008-11-27 00:00:00,Guangxi Beisheng Pharmaceutical Co Ltd,1080922,Launched,2005-12-31 00:00:00,L,13,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Hualan Biological Engineering Inc,1049660,China,CN,"human immunoglobulin (intramuscular, measles/hepatitis virus infection), Hualan Biological Engineering",79232,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1997-12-31 00:00:00,Hualan Biological Engineering Inc,1049660,Registered,1997-12-31 00:00:00,R,12,Infectious disease,746
Immunostimulant,393,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Registered,2002-12-31 00:00:00,R,12,Infectious disease,746
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Immunostimulant,393,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,"human immunoglobulin (plasma-derived, intramuscular), Lanzhou Institute of Biological Products",80205,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2002-12-31 00:00:00,Sinopharm,1055632,Launched,2002-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Launched,2005-09-30 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,Sanofi Pasteur MSD,23408,France,FR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 3 Clinical,2003-09-26 00:00:00,C3,10,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,France,FR,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Phase 3 Clinical,2003-09-26 00:00:00,C3,10,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur MSD,23408,Czech Republic,CZ,ProQuad,47279,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-01-10 00:00:00,Merck & Co Inc,18077,Registered,2006-04-06 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Sanofi Pasteur,22127,EU,EU,M-M-RvaxPRO,89684,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-06-01 00:00:00,Sanofi,1009547,Launched,2006-11-05 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,LOCAL_AND_MAJOR,Merck & Co Inc,18077,US,US,"MMR vaccine, Merck & Co",3643,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-05-07 00:00:00,Merck & Co Inc,18077,Launched,1978-12-31 00:00:00,L,13,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Merck & Co Inc,18077,Taiwan,TW,"MMR vaccine, Merck & Co",3643,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2013-05-07 00:00:00,Merck & Co Inc,18077,Launched,1982-12-31 00:00:00,L,13,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,World Health Organization,20947,Mexico,MX,"measles vaccine (inhaled aerosol), WHO",56118,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2011-12-29 00:00:00,World Health Organization,20947,Phase 2 Clinical,2006-09-06 00:00:00,C2,9,Infectious disease,746
Prophylactic vaccine,12378,OTHER,World Health Organization,20947,Mexico,MX,"measles vaccine (inhaled aerosol), WHO",56118,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2011-12-29 00:00:00,World Health Organization,20947,Clinical,2002-10-31 00:00:00,CU,7,Infectious disease,746
Antiviral,991,LOCAL_AND_MAJOR,Harbin Pacific Biopharmaceutical Co Ltd,1072329,China,CN,"human immunoglobulin (intramuscular, measles, hepatitis virus infection), Harbin Pacific Biopharmaceutical Co Ltd",80551,Biological,Launched,Launched,L,L,Measles virus infection,1,true,1998-12-31 00:00:00,Harbin Pacific Biopharmaceutical Co Ltd,1072329,Launched,1998-12-31 00:00:00,L,13,Infectious disease,746
Viral replication inhibitor,1532,LOCAL_AND_MAJOR,Utah State University,20691,US,US,"coumarin analogs (measles virus), MediChem/Utah State",38853,Chemical,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2008-02-12 00:00:00,Utah State University,20691,No Development Reported,2008-02-12 00:00:00,NDR,2,Infectious disease,746
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,State Research Center of Virology and Biotechnology VECTOR,18630,Russian Federation,RU,"measles vaccine, NPO Vector",12671,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2000-03-17 00:00:00,State Research Center of Virology and Biotechnology VECTOR,18630,Pre-registration,1996-07-02 00:00:00,PR,11,Infectious disease,746
Live attenuated viral vaccine,12364,OTHER,GlaxoSmithKline plc,28355,France,FR,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Registered,2008-01-10 00:00:00,R,12,Infectious disease,746
Prophylactic vaccine,12378,OTHER,GlaxoSmithKline plc,28355,Belgium,BE,Priorix-Tetra,17141,Biological,Launched,Launched,L,L,Measles virus infection,1,true,2008-01-10 00:00:00,GlaxoSmithKline plc,28355,Phase 3 Clinical,2001-03-01 00:00:00,C3,10,Infectious disease,746
Prophylactic vaccine,12378,OTHER,Bavarian Nordic A/S,24244,South Africa,ZA,MVA-mBN85B,54328,Biological,No Development Reported,No Development Reported,NDR,NDR,Measles virus infection,1,false,2011-11-29 00:00:00,Bavarian Nordic A/S,24244,Phase 1 Clinical,2007-11-06 00:00:00,C1,8,Infectious disease,746
