Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Glutamyl aminopeptidase inhibitor,38552,LOCAL_AND_MAJOR,Quantum Genomics Corp,1021272,US,US,QGC-006,78079,Chemical,Discovery,Discovery,DR,DR,Hypertension,178,true,2012-06-21 00:00:00,Quantum Genomics Corp,1021272,Discovery,2011-06-30 00:00:00,DR,6,Cardiovascular disease,57
Glutamyl aminopeptidase inhibitor,38552,LOCAL_AND_MAJOR,Quantum Genomics Corp,1021272,US,US,QGC-101,89507,Chemical,Discovery,Discovery,DR,DR,Cardiac failure,55,true,2014-01-02 00:00:00,Quantum Genomics Corp,1021272,Discovery,2014-01-02 00:00:00,DR,6,Cardiovascular disease,57
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Zafgen Inc,1043431,US,US,"beloranib (sc, obesity/Prader-Willi syndrome/craniopharyngioma ), Zafgen",75504,Chemical,Phase 3 Clinical,Phase 2 Clinical,C2,C3,Brain tumor,760,true,2014-12-15 00:00:00,Zafgen Inc,1043431,Phase 2 Clinical,2014-03-31 00:00:00,C2,9,Neurological disease,677
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,BroadSources Inc,1064396,US,US,"MetAP2/SIRT1 dual inhibitors (cancer), BroadSources",73162,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2012-08-30 00:00:00,BroadSources Inc,1064396,No Development Reported,2012-08-30 00:00:00,NDR,2,Neoplasm,230
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Abbott Laboratories,13601,US,US,"MetAP2 inhibitors (anticancer), Abbott",34819,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2009-07-07 00:00:00,Abbott Laboratories,13601,No Development Reported,2009-07-07 00:00:00,NDR,2,Neoplasm,230
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Mersana Therapeutics Inc,1002523,US,US,XMT-1107,59189,Chemical,Phase 1 Clinical,Discovery,DR,C1,Cancer,651,true,2010-04-13 00:00:00,Mersana Therapeutics Inc,1002523,Discovery,2008-01-16 00:00:00,DR,6,Neoplasm,230
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Zafgen Inc,1043431,US,US,"beloranib hemioxalate (obesity), Zafgen",61782,Chemical,Discontinued,No Development Reported,NDR,DX,Obesity,238,false,2014-03-31 00:00:00,Zafgen Inc,1043431,Phase 2 Clinical,2012-03-03 00:00:00,C2,9,Nutritional disorder,684
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Astex Pharmaceuticals Inc,21885,US,US,"MetAP2 inhibitors (cancer), Astex",62144,Chemical,Discontinued,Discontinued,DX,DX,Cancer,651,false,2013-10-02 00:00:00,Otsuka Holdings Co Ltd,1040632,No Development Reported,2013-10-02 00:00:00,NDR,2,Neoplasm,230
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Deutsches Krebsforschungszentrum,23844,Germany,DE,"metAPII inhibitors (cancer), DKFZ",90072,Chemical,Discovery,Discovery,DR,DR,Cancer,651,true,2013-01-31 00:00:00,Deutsches Krebsforschungszentrum,23844,Discovery,2013-01-31 00:00:00,DR,6,Neoplasm,230
Methionine aminopeptidase-2 inhibitor,12641,LOCAL_AND_MAJOR,Equis & Zaroo Co Ltd,1031550,South Korea,KR,IDR-805,45864,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2014-12-04 00:00:00,Equis & Zaroo Co Ltd,1031550,Discovery,2005-09-30 00:00:00,DR,6,Neoplasm,230
Leucyl cystinyl aminopeptidase inhibitor,21816,LOCAL_AND_MAJOR,Howard Florey Institute,21077,Australia,AU,"IRAP inhibitors (cardiovascular diseases/CNS diseases), University of Florey Institute/Monash University/University of Melbourne/ St Vincent's Institute of Medical Research/ Bio-Link",75789,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cardiovascular disease,57,false,2014-05-28 00:00:00,Howard Florey Institute,21077,Discovery,2003-07-31 00:00:00,DR,6,Cardiovascular disease,57
Leucyl cystinyl aminopeptidase inhibitor,21816,LOCAL_AND_MAJOR,University of Melbourne,20620,Australia,AU,"IRAP inhibitors (cardiovascular diseases/CNS diseases), University of Florey Institute/Monash University/University of Melbourne/ St Vincent's Institute of Medical Research/ Bio-Link",75789,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cardiovascular disease,57,false,2014-05-28 00:00:00,University of Melbourne,20620,No Development Reported,2014-05-28 00:00:00,NDR,2,Cardiovascular disease,57
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,INSERM,17229,France,FR,EC-33,26410,Chemical,No Development Reported,No Development Reported,NDR,NDR,Hypertension,178,false,2008-05-27 00:00:00,INSERM,17229,Discovery,1999-12-06 00:00:00,DR,6,Cardiovascular disease,57
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Tokyo University,20686,Japan,JP,"aminopeptidase inhibitors, Tokyo University",25733,Chemical,No Development Reported,No Development Reported,NDR,NDR,Cancer,651,false,2008-04-28 00:00:00,Tokyo University,20686,Discovery,1999-10-18 00:00:00,DR,6,Neoplasm,230
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Takeda Pharmaceutical Co Ltd,20300,US,US,TNP-470,2441,Chemical,Discontinued,Discontinued,DX,DX,Brain tumor,760,false,2002-07-26 00:00:00,Takeda Pharmaceutical Co Ltd,20300,Discontinued,2001-12-31 00:00:00,DX,3,Neurological disease,677
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,TAP Pharmaceuticals Inc,15931,US,US,TNP-470,2441,Chemical,Discontinued,Discontinued,DX,DX,Cancer,651,false,2002-07-26 00:00:00,Abbott Laboratories,13601,No Development Reported,2002-07-26 00:00:00,NDR,2,Neoplasm,230
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Chroma Therapeutics Ltd,29495,UK,GB,tosedostat,50006,Chemical,Phase 2 Clinical,Discontinued,DX,C2,Cancer,651,false,2014-10-27 00:00:00,Chroma Therapeutics Ltd,29495,Discovery,2004-05-11 00:00:00,DR,6,Neoplasm,230
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Chroma Therapeutics Ltd,29495,UK,GB,tosedostat,50006,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Acute myelogenous leukemia,1731,false,2014-10-27 00:00:00,Chroma Therapeutics Ltd,29495,Discontinued,2014-10-27 00:00:00,DX,3,Hematological disease,142
Aminopeptidase inhibitor,52,OTHER,CTI BioPharma Corp,15337,Americas,X1,tosedostat,50006,Chemical,Phase 2 Clinical,Discovery,DR,C2,Multiple myeloma,1828,true,2014-10-27 00:00:00,CTI BioPharma Corp,15337,Discovery,2011-03-14 00:00:00,DR,6,Hematological disease,142
Aminopeptidase inhibitor,52,OTHER,CTI BioPharma Corp,15337,UK,GB,tosedostat,50006,Chemical,Phase 2 Clinical,Discovery,DR,C2,Multiple myeloma,1828,true,2014-10-27 00:00:00,CTI BioPharma Corp,15337,Discovery,2014-10-27 00:00:00,DR,6,Hematological disease,142
Aminopeptidase inhibitor,52,OTHER,CTI BioPharma Corp,15337,Americas,X1,tosedostat,50006,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Acute myelogenous leukemia,1731,true,2014-10-27 00:00:00,CTI BioPharma Corp,15337,Phase 2 Clinical,2011-03-14 00:00:00,C2,9,Hematological disease,142
Aminopeptidase inhibitor,52,OTHER,CTI BioPharma Corp,15337,Americas,X1,tosedostat,50006,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Myelodysplastic syndrome,1272,true,2014-10-27 00:00:00,CTI BioPharma Corp,15337,Phase 2 Clinical,2011-03-14 00:00:00,C2,9,Neoplasm,230
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Sanofi,1009547,France,FR,"oral fumagillin (microsporidiosis), sanofi-aventis",25971,Chemical,Launched,Launched,L,L,Microsporidial infection,448,true,2007-05-14 00:00:00,Sanofi,1009547,Registered,2006-02-24 00:00:00,R,12,Infectious disease,746
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,University of California,20547,US,US,"dipeptidyl aminopeptidase I inhibitors (malaria), Stanford University/ University of California",70705,Chemical,No Development Reported,No Development Reported,NDR,NDR,Plasmodium falciparum infection,267,false,2013-10-01 00:00:00,University of California,20547,Discovery,2010-08-31 00:00:00,DR,6,Infectious disease,746
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Praecis Pharmaceuticals Inc,24240,US,US,PPI-2458,37752,Chemical,No Development Reported,No Development Reported,NDR,NDR,Rheumatoid arthritis,291,false,2007-02-16 00:00:00,GlaxoSmithKline plc,28355,No Development Reported,2007-02-16 00:00:00,NDR,2,Immune disorder,185
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Praecis Pharmaceuticals Inc,24240,US,US,PPI-2458,37752,Chemical,No Development Reported,No Development Reported,NDR,NDR,Non-Hodgkin lymphoma,319,false,2007-02-16 00:00:00,GlaxoSmithKline plc,28355,No Development Reported,2007-02-16 00:00:00,NDR,2,Hematological disease,142
Aminopeptidase inhibitor,52,LOCAL_AND_MAJOR,Vernalis plc,15262,UK,GB,BB-76163,29333,Chemical,Discontinued,Discontinued,DX,DX,Inflammatory disease,188,false,2001-07-26 00:00:00,Vernalis plc,15262,Discontinued,2001-07-26 00:00:00,DX,3,Inflammatory disease,188
Glutamyl aminopeptidase inhibitor,38552,LOCAL_AND_MAJOR,INSERM,17229,France,FR,QGC-001,57583,Chemical,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Hypertension,178,true,2012-04-13 00:00:00,INSERM,17229,Phase 1 Clinical,2012-04-13 00:00:00,C1,8,Cardiovascular disease,57
