Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Antibacterial,1594,LOCAL_AND_MAJOR,Otsuka Pharmaceutical Co Ltd,18717,Japan,JP,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 2 Clinical,2008-04-30 00:00:00,C2,9,Respiratory disease,711
Angiogenesis inhibitor,61,LOCAL_AND_MAJOR,Otsuka Pharmaceutical Co Ltd,18717,Japan,JP,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Registered,2014-07-04 00:00:00,R,12,Respiratory disease,711
Antibacterial,1594,OTHER,Otsuka Pharmaceutical Co Ltd,18717,Latvia,LV,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 2 Clinical,2008-04-30 00:00:00,C2,9,Respiratory disease,711
Anticancer,1545,OTHER,Otsuka Pharmaceutical Co Ltd,18717,Egypt,EG,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 2 Clinical,2008-04-30 00:00:00,C2,9,Respiratory disease,711
Anti-inflammatory,2953,OTHER,Otsuka Pharmaceutical Co Ltd,18717,South Korea,KR,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Registered,2014-10-29 00:00:00,R,12,Respiratory disease,711
Anticancer,1545,OTHER,Otsuka Pharmaceutical Co Ltd,18717,South Africa,ZA,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 3 Clinical,2013-07-26 00:00:00,C3,10,Respiratory disease,711
Antibacterial,1594,OTHER,Otsuka Pharmaceutical Co Ltd,18717,South Africa,ZA,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 3 Clinical,2013-07-26 00:00:00,C3,10,Respiratory disease,711
Anti-inflammatory,2953,OTHER,Otsuka Pharmaceutical Co Ltd,18717,South Africa,ZA,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 3 Clinical,2013-07-26 00:00:00,C3,10,Respiratory disease,711
Anti-inflammatory,2953,OTHER,Otsuka Pharmaceutical Co Ltd,18717,UK,GB,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Launched,2014-05-31 00:00:00,L,13,Respiratory disease,711
Angiogenesis inhibitor,61,OTHER,Otsuka Pharmaceutical Co Ltd,18717,Germany,DE,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Launched,2014-11-13 00:00:00,L,13,Respiratory disease,711
Anticancer,1545,LOCAL_AND_MAJOR,Otsuka Pharmaceutical Co Ltd,18717,Japan,JP,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Launched,2014-09-30 00:00:00,L,13,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Otsuka Pharmaceutical Co Ltd,18717,US,US,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 3 Clinical,2011-12-31 00:00:00,C3,10,Respiratory disease,711
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Otsuka Pharmaceutical Co Ltd,18717,US,US,delamanid,16545,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-11-13 00:00:00,Otsuka Holdings Co Ltd,1040632,Phase 3 Clinical,2011-12-31 00:00:00,C3,10,Respiratory disease,711
Anticancer,1545,LOCAL_AND_MAJOR,Vakzine Projekt Management GmbH,1020740,Germany,DE,VPM-1002,55569,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-03-27 00:00:00,Vakzine Projekt Management GmbH,1020740,Phase 2 Clinical,2011-09-26 00:00:00,C2,9,Respiratory disease,711
Recombinant viral vector vaccine,12370,LOCAL_AND_MAJOR,GenomIdea Inc,1008113,Japan,JP,"DNA vaccines (HJV vector, tuberculosis), GenomIdea",60030,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2007-04-20 00:00:00,AnGes MG Inc,28514,Discovery,2007-04-20 00:00:00,DR,6,Respiratory disease,711
FGF-2 ligand modulator,3616,LOCAL_AND_MAJOR,GenomIdea Inc,1008113,Japan,JP,"DNA vaccines (HJV vector, tuberculosis), GenomIdea",60030,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2007-04-20 00:00:00,AnGes MG Inc,28514,Discovery,2007-04-20 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,"tuberculosis therapy, TB Alliance/Johns Hopkins University",82716,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2013-06-30 00:00:00,University of Illinois,20592,Discontinued,2013-06-30 00:00:00,DX,3,Respiratory disease,711
DNA binding protein inhibitor,18889,LOCAL_AND_MAJOR,BioVersys AG,1052531,Switzerland,CH,BV-6481,65858,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2008-01-22 00:00:00,BioVersys AG,1052531,Discovery,2008-01-22 00:00:00,DR,6,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Vaxil BioTherapeutics Ltd,1036156,Israel,IL,MTbuVax,66172,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2009-02-25 00:00:00,Sheldonco Ltd,1095293,Discovery,2009-02-25 00:00:00,DR,6,Respiratory disease,711
Fatty acid synthase inhibitor,6589,LOCAL_AND_MAJOR,Yonsei University,25184,South Korea,KR,"pyrazinamide analogs (tuberculosis infection), Yonsei University/TB Alliance",71894,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-03-28 00:00:00,Yonsei University,25184,Discovery,2011-03-28 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Chiron PathoGenesis,18741,US,US,PA-647,11233,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,1996-10-01 00:00:00,Novartis AG,23137,Discontinued,1996-10-01 00:00:00,DX,3,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Immunobiology Ltd,27371,UK,GB,T-Biovax,67683,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-10-17 00:00:00,Immunobiology Ltd,27371,Discovery,2010-08-11 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,T-Biovax,67683,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-10-17 00:00:00,Sinopharm,1055632,Discovery,2011-10-17 00:00:00,DR,6,Respiratory disease,711
Heat shock protein modulator,7992,LOCAL_AND_MAJOR,Lanzhou Institute of Biological Products,1061250,China,CN,T-Biovax,67683,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-10-17 00:00:00,Sinopharm,1055632,Discovery,2011-10-17 00:00:00,DR,6,Respiratory disease,711
Defensin modulator,14365,LOCAL_AND_MAJOR,Cellceutix Corp,1039453,US,US,PMX-10072,63306,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-09-09 00:00:00,Cellceutix Corp,1039453,Discovery,2013-09-09 00:00:00,DR,6,Respiratory disease,711
Ribosome binding agent,463,LOCAL_AND_MAJOR,AstraZeneca plc,14190,US,US,posizolid,26493,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-12-27 00:00:00,AstraZeneca plc,14190,Phase 1 Clinical,2009-12-22 00:00:00,C1,8,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,AstraZeneca plc,14190,US,US,posizolid,26493,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-12-27 00:00:00,AstraZeneca plc,14190,Phase 2 Clinical,2012-12-27 00:00:00,C2,9,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Cellceutix Corp,1039453,US,US,PMX-10072,63306,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-09-09 00:00:00,Cellceutix Corp,1039453,Discovery,2013-09-09 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Southern Research Institute,20226,US,US,"tuberculosis therapy, iThemba Pharmaceuticals/Southern Research Institute",67092,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-22 00:00:00,Southern Research Institute,20226,Discovery,2010-05-06 00:00:00,DR,6,Respiratory disease,711
Listeriolysin stimulator,14513,LOCAL_AND_MAJOR,Max-Planck-Gesellschaft zur Forderung der Wissenschaften eV,17962,Germany,DE,VPM-1002,55569,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-03-27 00:00:00,Max-Planck-Gesellschaft zur Forderung der Wissenschaften eV,17962,Discontinued,2004-03-24 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,National Institutes of Health,20518,US,US,"pharmacophores (Mycobacterium tuberculosis), NIH",86108,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-02-01 00:00:00,US Government,20516,Discovery,2012-02-01 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Agenus Inc,23221,US,US,"tuberculosis vaccine (CD1), Antigenics",22778,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2002-10-15 00:00:00,Agenus Inc,23221,Discovery,2001-11-21 00:00:00,DR,6,Respiratory disease,711
Protein subunit vaccine,12372,LOCAL_AND_MAJOR,Shanghai H&G Biotechnology Co,1066720,China,CN,HG856-SeV,75156,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-01-17 00:00:00,Shanghai H&G Biotechnology Co,1066720,Discovery,2009-12-31 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Phage Therapeutics Inc,27485,US,US,"bacteriophage (Mycobacterium tuberculosis infection), Phage Therapeutics",34469,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-12-31 00:00:00,Phage Therapeutics Inc,27485,Discovery,2001-06-01 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,NeED Pharmaceuticals Srl,1013076,Italy,IT,ND-801,59776,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-03-21 00:00:00,NeED Pharmaceuticals Srl,1013076,No Development Reported,2014-03-21 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,iThemba Pharmaceuticals Pty Ltd,1049788,South Africa,ZA,"tuberculosis therapy, iThemba Pharmaceuticals/Southern Research Institute",67092,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-22 00:00:00,iThemba Pharmaceuticals Pty Ltd,1049788,Discovery,2010-05-06 00:00:00,DR,6,Respiratory disease,711
DNA vaccine,1879,LOCAL_AND_MAJOR,Genvax Ltd,1015643,UK,GB,"DNA vaccine (Mycobacterium tuberculosis infection), Genvax",57745,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-09-07 00:00:00,Medical Marketing International Group plc,1003702,Discovery,2007-07-30 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,OTHER,Pfizer Inc,18767,Philippines,PH,"rifampicin + isoniazid (fixed dose combination, tuberculosis), Pfizer",89460,Chemical,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-12-17 00:00:00,Pfizer Inc,18767,Phase 1 Clinical,2011-04-30 00:00:00,C1,8,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"pleuromutilin derivatives (tuberculosis), GlaxoSmithKline/The Global Alliance for TB Drug Development",56410,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-18 00:00:00,The Global Alliance for TB Drug Development,29411,No Development Reported,2012-06-18 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,SciClone Pharmaceuticals Inc,19829,US,US,"golotimod (oral), SciClone/Verta",55521,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-10-10 00:00:00,SciClone Pharmaceuticals Inc,19829,Discovery,1999-08-26 00:00:00,DR,6,Respiratory disease,711
STAT3 gene inhibitor,19075,LOCAL_AND_MAJOR,SciClone Pharmaceuticals Inc,19829,US,US,"golotimod (oral), SciClone/Verta",55521,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-10-10 00:00:00,SciClone Pharmaceuticals Inc,19829,Discovery,1999-08-26 00:00:00,DR,6,Respiratory disease,711
Live attenuated bacterial vaccine,12363,OTHER,Biofabri SL,1077737,Switzerland,CH,MTBVAC,89744,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-11-15 00:00:00,Biofabri SL,1077737,Phase 1 Clinical,2013-01-31 00:00:00,C1,8,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,National University of Singapore,20633,Singapore,SG,pascolizumab,17132,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-06-23 00:00:00,National University of Singapore,20633,Phase 2 Clinical,2012-10-11 00:00:00,C2,9,Respiratory disease,711
IL-4 antagonist,225,LOCAL_AND_MAJOR,National University of Singapore,20633,Singapore,SG,pascolizumab,17132,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-06-23 00:00:00,National University of Singapore,20633,Phase 2 Clinical,2012-10-11 00:00:00,C2,9,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,National University of Singapore,20633,Singapore,SG,pascolizumab,17132,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-06-23 00:00:00,National University of Singapore,20633,Discovery,2012-07-09 00:00:00,DR,6,Respiratory disease,711
IL-4 antagonist,225,LOCAL_AND_MAJOR,National University of Singapore,20633,Singapore,SG,pascolizumab,17132,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-06-23 00:00:00,National University of Singapore,20633,Discovery,2012-07-09 00:00:00,DR,6,Respiratory disease,711
Anxiolytic,2942,LOCAL_AND_MAJOR,National University of Singapore,20633,Singapore,SG,pascolizumab,17132,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-06-23 00:00:00,National University of Singapore,20633,Discovery,2012-07-09 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Medical Research Council Technology,1054893,UK,GB,"GlgE inhibitors (tuberculosis), MCRT",78428,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-06-25 00:00:00,Medical Research Council (MRC),18438,Discovery,2012-05-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,Sequella Inc,28087,Europe,X5,sutezolid,11088,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-07-17 00:00:00,Sequella Inc,28087,Discovery,2013-07-17 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,GlaxoSmithKline plc,28355,US,US,"MTB72F vaccine (tuberculosis), GSK/Aeras",9490,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-08-26 00:00:00,GlaxoSmithKline plc,28355,Discovery,2001-06-01 00:00:00,DR,6,Respiratory disease,711
Subunit vaccine,12371,OTHER,Aeras Global TB Vaccine Foundation,1007376,South Africa,ZA,"MTB72F vaccine (tuberculosis), GSK/Aeras",9490,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-08-26 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 2 Clinical,2014-08-26 00:00:00,C2,9,Respiratory disease,711
Immunostimulant,393,LOCAL_AND_MAJOR,Verta Ltd,1004196,Russian Federation,RU,golotimod,25023,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2013-11-12 00:00:00,Verta Ltd,1004196,Phase 2 Clinical,2002-09-28 00:00:00,C2,9,Respiratory disease,711
Fungicide,1748,LOCAL_AND_MAJOR,Infectex,1068619,Russian Federation,RU,SQ-109,31010,Chemical,Phase 3 Clinical,Phase 3 Clinical,C3,C3,Mycobacterium tuberculosis infection,221,true,2012-12-19 00:00:00,Maxwell Biotech Group,1061894,Discovery,2011-04-25 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Crucell NV,17254,Netherlands,NL,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Johnson & Johnson,17332,Discovery,2004-03-24 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Crucell NV,17254,Kenya,KE,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Johnson & Johnson,17332,Phase 1 Clinical,2008-10-17 00:00:00,C1,8,Respiratory disease,711
Recombinant viral vector vaccine,12370,LOCAL_AND_MAJOR,Crucell NV,17254,US,US,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Johnson & Johnson,17332,Phase 1 Clinical,2006-10-25 00:00:00,C1,8,Respiratory disease,711
Recombinant viral vector vaccine,12370,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Discovery,2004-03-24 00:00:00,DR,6,Respiratory disease,711
Recombinant viral vector vaccine,12370,OTHER,Aeras Global TB Vaccine Foundation,1007376,South Africa,ZA,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 2 Clinical,2008-10-17 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 1 Clinical,2006-10-25 00:00:00,C1,8,Respiratory disease,711
Recombinant viral vector vaccine,12370,OTHER,Aeras Global TB Vaccine Foundation,1007376,Kenya,KE,AERAS-402,53975,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2010-09-22 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 2 Clinical,2010-09-22 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Polymun Scientific Immunobiologische Forschung GmbH,21851,Austria,AT,"tuberculosis vaccine (nasal, influenza virus carrier), Polymun",54201,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-06-10 00:00:00,Polymun Scientific Immunobiologische Forschung GmbH,21851,Phase 1 Clinical,2013-06-10 00:00:00,C1,8,Respiratory disease,711
T-cell surface glycoprotein CD8 stimulator,5039,LOCAL_AND_MAJOR,ApoVax Inc,29552,US,US,ApoVax104-TB,68211,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2015-01-05 00:00:00,ApoVax Inc,29552,Discovery,2008-08-31 00:00:00,DR,6,Respiratory disease,711
RNA interference agent,26034,LOCAL_AND_MAJOR,University of Georgia,20579,US,US,"small molecule therapeutics (tuberculosis/HIV), University of Georgia",95507,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2015-01-28 00:00:00,University of Georgia,20579,Discovery,2015-01-28 00:00:00,DR,6,Respiratory disease,711
Anti-inflammatory,2953,OTHER,Harbor Therapeutics Inc,24345,Mexico,MX,HE-2000,19980,Chemical,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2013-01-28 00:00:00,Harbor Therapeutics Inc,24345,Discovery,2002-11-22 00:00:00,DR,6,Respiratory disease,711
Antiviral,991,OTHER,Harbor Therapeutics Inc,24345,Mexico,MX,HE-2000,19980,Chemical,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2013-01-28 00:00:00,Harbor Therapeutics Inc,24345,No Development Reported,2013-01-28 00:00:00,NDR,2,Respiratory disease,711
Antimicrobial,1593,LOCAL_AND_MAJOR,Shenzhen Neptunus Interlong Bio-Technique Co Ltd,1015704,China,CN,"recombinant human interleukin-2 (cancer/AIDS/autoimmune disorders/infections), Shenzhen Neptunus",80864,Biological,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2012-09-10 00:00:00,Shenzhen Neptunus Bioengineering Co Ltd,1031729,Launched,2012-09-10 00:00:00,L,13,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,GlobeImmune Inc,28802,US,US,GI-19000,86853,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-08-22 00:00:00,GlobeImmune Inc,28802,Discovery,2013-06-13 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,University of Maryland Office of Technology Commercialization,1067932,US,US,"tuberculosis vaccine, University of Maryland",76032,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-02-10 00:00:00,University of Maryland,20611,Discovery,2012-02-10 00:00:00,DR,6,Respiratory disease,711
Alpha crystallin inhibitor,59382,LOCAL_AND_MAJOR,Finlay Institute,15912,Cuba,CU,"alpha crystallin inhibiting IgA mAbs (tuberculosis infection), Finlay Institute",72912,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-09-25 00:00:00,Finlay Institute,15912,No Development Reported,2013-09-25 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,SPA Societa Prodotti Antibiotici SpA,20228,Italy,IT,rifametane,9630,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-03-26 00:00:00,SPA Societa Prodotti Antibiotici SpA,20228,No Development Reported,2009-03-26 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"mycobacterial membrane protein large type 3 inhibitors (tuberculosis), TB Alliance",89552,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-08-20 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-08-20 00:00:00,DR,6,Respiratory disease,711
Lyase inhibitor,248,OTHER,GlaxoSmithKline plc,28355,Spain,ES,"isocitrate lyase inhibitors (tuberculosis), GlaxoSmithKline/The Global Alliance for TB Drug Developement",56373,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2007-05-31 00:00:00,GlaxoSmithKline plc,28355,Discovery,2005-03-21 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Qurient Therapeutics,1062405,South Korea,KR,"TB A series (tuberculosis infection), Qurient",77998,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-06-28 00:00:00,Qurient Therapeutics,1062405,Discovery,2012-04-17 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Shenyang Hongqi Pharmaceutical Co Ltd,1075626,China,CN,"rifampicin + isoniazid (fixed dose combination, tuberculosis), Shenyang Hongqi Pharmaceutical",82095,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2009-12-31 00:00:00,Shanghai Fosun Pharmaceutical (Group) Co Ltd,1015871,Registered,2009-05-22 00:00:00,R,12,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Shenyang Hongqi Pharmaceutical Co Ltd,1075626,China,CN,"rifampicin + isoniazid (fixed dose combination, tuberculosis), Shenyang Hongqi Pharmaceutical",82095,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2009-12-31 00:00:00,Shanghai Fosun Pharmaceutical (Group) Co Ltd,1015871,Launched,2009-12-31 00:00:00,L,13,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"DprE inhibitors (tuberculosis), TB Alliance/California Institute for Biomedical Research",82660,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-30 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2012-11-30 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,California Institute for Biomedical Research,1068758,US,US,"DprE inhibitors (tuberculosis), TB Alliance/California Institute for Biomedical Research",82660,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-30 00:00:00,California Institute for Biomedical Research,1068758,Discovery,2013-06-30 00:00:00,DR,6,Respiratory disease,711
DPR oxidase inhibitor,78977,LOCAL_AND_MAJOR,California Institute for Biomedical Research,1068758,US,US,"DprE inhibitors (tuberculosis), TB Alliance/California Institute for Biomedical Research",82660,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-30 00:00:00,California Institute for Biomedical Research,1068758,Discovery,2013-06-30 00:00:00,DR,6,Respiratory disease,711
