Ancestry,DevStatus,DevStatusId,Drug,DrugId,Endpoint,Indication,IndicationId,OriginatorSponsored,Patients,ProtocolTitle,TrialEndDateActual,TrialEndDateCalc,TrialEndDateEstimate,TrialEndDateGiven,TrialId,TrialStartDate,TrialStatus
null,Phase 3 Clinical,C3,MRVAC,113162,"Safety,Efficacy",Measles virus infection,1,Y,756,Clinical Trial for Measles - Rubella Combined Vaccine (MRVAC) Produced by POLYVAC (phase III),2016-11-30 00:00:00,2017-10-29 00:00:00,null,2016-11-30 00:00:00,357452,2016-04-30 00:00:00,Completed
null,Phase 3 Clinical,C3,Priorix,11457,"Safety,Efficacy",Measles virus infection,1,N,450,Comparison of GSK Measles-Mumps-Rubella-Varicella (MMRV) Vaccine Versus Priorix,2011-02-21 00:00:00,2011-05-10 00:00:00,null,2011-02-21 00:00:00,60050,2009-11-09 00:00:00,Completed
null,Phase 3 Clinical,C3,Prevnar,4144,Safety,Measles virus infection,1,N,1378,Study of the Safety of Menactra Vaccine When Administered With Other Pediatric Vaccines to Healthy Toddlers,2009-04-30 00:00:00,2008-12-09 00:00:00,null,2009-04-30 00:00:00,9965,2007-05-31 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,varicella-zoster vaccine (Varivax/Zostavax),4645,"Safety,Efficacy",Measles virus infection,1,N,105,Immune Responses to Two Dose Varivax +/- MMR-II,2007-07-01 00:00:00,2007-04-16 00:00:00,2007-07-31 00:00:00,2007-07-01 00:00:00,11515,2005-10-31 00:00:00,Terminated
null,Phase 3 Clinical,C3,ProQuad,47279,Safety,Measles virus infection,1,Y,1800,"Hepatitis A Vaccine, Inactivated and Measles, Mumps, Rubella and Varicella Virus Vaccine Live Safety Study",2008-01-31 00:00:00,2008-10-09 00:00:00,null,2008-01-31 00:00:00,11511,2007-03-31 00:00:00,Completed
null,Phase 3 Clinical,C3,varicella-zoster vaccine (Varivax/Zostavax),4645,"Safety,Efficacy",Measles virus infection,1,N,3340,Study of DTap-IPV Compared to Daptacel and IPOL as the Fifth Dose in Children 4 to 6 Years of Age,2013-09-30 00:00:00,2012-09-30 00:00:00,null,2013-09-30 00:00:00,77052,2011-04-30 00:00:00,Completed
null,Phase not specified,NS,Priorix,11457,"Safety,Efficacy",Measles virus infection,1,Y,4000,A Comparative Study To Evaluate The Efficacy Of Priorix With ROR Vax,null,2000-06-29 00:00:00,null,null,15245,1998-12-31 00:00:00,No longer recruiting
null,Phase 3 Clinical,C3,ProQuad,47279,"Safety,Efficacy,Bioequivalence",Measles virus infection,1,Y,1200,"Study to evaluate frozen versus refrigerated MMRV (combined Measles, Mumps, Rubella, and Varicella) investigational vaccine",2003-06-30 00:00:00,2004-03-30 00:00:00,null,2003-06-30 00:00:00,12456,2002-09-30 00:00:00,Completed
null,Phase 3 Clinical,C3,Meningitec,10593,"Safety,Efficacy",Measles virus infection,1,N,716,Immunogenicity and Safety Study of PriorixTetra When Co-administered With Conjugated MenC Vaccine in Healthy Children,2014-03-31 00:00:00,2013-08-29 00:00:00,null,2014-03-31 00:00:00,83852,2012-02-29 00:00:00,Completed
null,Phase 3 Clinical,C3,"Haemophilus influenzae B (Hib) vaccine, Aventis Pasteur",7167,"Safety,Efficacy",Measles virus infection,1,N,1664,Immunogenicity and Safety of Pediatric Vaccines When Administered With Menactra in Healthy Toddlers,2009-04-30 00:00:00,2008-07-20 12:00:00,null,2009-04-30 00:00:00,9967,2006-12-31 00:00:00,Completed
null,Phase 3a Clinical,C3A,M-M-R II,3643,"Safety,Efficacy",Measles virus infection,1,N,1736,"Safety and Immunogenicity Study of GlaxoSmithKline (GSK) Biologicals Measles, Mumps and Rubella (MMR) Vaccine (209762) Compared to Merck and Co, Inc's MMR Vaccine in Healthy Children 12 to 15 Months of Age",2015-12-22 00:00:00,2016-02-22 00:00:00,null,2015-12-22 00:00:00,203343,2014-08-25 00:00:00,Completed
null,Phase 3a Clinical,C3A,Kinrix,57017,"Safety,Efficacy",Measles virus infection,1,N,4011,Immunogenicity and Safety Study of GlaxoSmithKline (GSK) Biologicals' Combined Measles-mumps-rubella (MMR) Vaccine in Subjects 4 to 6 Years of Age,2015-11-09 00:00:00,2013-12-19 00:00:00,null,2015-11-09 00:00:00,88475,2012-06-21 00:00:00,Completed
null,Phase 3 Clinical,C3,M-M-R II,3643,"Safety,Efficacy",Measles virus infection,1,N,1664,Immunogenicity and Safety of Pediatric Vaccines When Administered With Menactra in Healthy Toddlers,2009-04-30 00:00:00,2008-07-20 12:00:00,null,2009-04-30 00:00:00,9967,2006-12-31 00:00:00,Completed
null,Phase 3 Clinical,C3,"meningococcal C/CRM-197 conjugate vaccine, Chiron",3612,"Safety,Efficacy",Measles virus infection,1,N,284,Immunogenicity and Safety of V-419 (PR-51) in Combination With MCC in Infants and Toddlers,2013-09-27 00:00:00,2013-12-28 00:00:00,null,2013-09-27 00:00:00,85664,2012-03-30 00:00:00,Completed
null,Phase not specified,NS,ProQuad,47279,"Safety,Efficacy",Measles virus infection,1,Y,null,"A Randomized, Multicenter Comparative Study To Evaluate The Safety And Immunogenicity Of ProQuad With MMR II Plus Varivax",null,1999-06-16 00:00:00,null,null,15317,1997-12-31 00:00:00,No longer recruiting
null,Phase not specified,NS,ProQuad,47279,"Safety,Efficacy",Measles virus infection,1,Y,165,"A Study To Evaluate The Safety And Immunogenicity of a combined live attenuated measles, mumps, rubella and varicella vaccine, ProQuad In Healthy Children",null,1998-06-16 00:00:00,null,null,15333,1996-12-31 00:00:00,No longer recruiting
null,Phase 2 Clinical,C2,varicella-zoster vaccine (Varivax/Zostavax),4645,"Safety,Efficacy,Bioequivalence",Measles virus infection,1,Y,25,A Study To Compare The Bioequivalence Of Proquad With Standard MMR And Varicella Vaccines,null,1988-06-15 00:00:00,null,null,15335,1986-12-31 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,"measles vaccine (inhaled dry powder/CAN-BD), Aktiv-Dry",57263,"Safety,Efficacy",Measles virus infection,1,N,60,A Clinical Trial to Assess the Safety of a Measles Vaccine (Dry Powder) Administered by Two Different Devices,2013-09-30 00:00:00,2013-10-31 12:00:00,null,2013-09-30 00:00:00,85837,2012-03-31 00:00:00,Completed
null,Phase 2 Clinical,C2,M-M-R II,3643,Efficacy,Measles virus infection,1,N,110,"A Phase II, Comparative Study of Seroconversion of Single-Dose and Two-Dose Measles Vaccination in HIV-Infected and HIV-Uninfected Children: A Multicenter Trial of the Pediatric AIDS Clinical Trials Group",2000-11-30 00:00:00,2002-01-29 00:00:00,2001-08-31 00:00:00,2000-11-30 00:00:00,11384,1999-11-30 00:00:00,Completed
null,Phase 4 Clinical,C4,Priorix,11457,Efficacy,Measles virus infection,1,N,200,Responses to booster vaccinations in UK toddlers,2013-08-01 00:00:00,2014-08-11 00:00:00,null,2013-08-01 00:00:00,132011,2013-02-01 00:00:00,Completed
Asian Ancestry,Phase 4 Clinical,C4,Priorix,11457,Safety,Measles virus infection,1,N,732,"A Phase IV, Open, Multicentric, Post-marketing Surveillance Study to Monitor the Safety and Reactogenicity of GlaxoSmithKline Biologicals’ Live Attenuated Measles-Mumps-Rubella vaccine (Priorix) in Korean Subjects Administered According to the Prescribing Information",2005-08-19 00:00:00,2001-02-16 00:00:00,null,2005-08-19 00:00:00,172850,1999-08-20 00:00:00,Completed
null,Phase 4 Clinical,C4,NeisVac-C,10774,Efficacy,Measles virus infection,1,N,100,Immunological Effect of Early Extra MMR Immunization in Infants Between 6 and 12 Months of Age in an Outbreak Setting,null,2015-03-24 12:00:00,null,null,156178,2013-08-22 00:00:00,Recruiting
null,Phase not specified,NS,M-M-R II,3643,"Safety,Efficacy",Measles virus infection,1,Y,4000,A Comparative Study To Evaluate The Efficacy Of Priorix With ROR Vax,null,2000-06-29 00:00:00,null,null,15245,1998-12-31 00:00:00,No longer recruiting
null,Phase 3 Clinical,C3,Priorix-Tetra,17141,"Safety,Efficacy",Measles virus infection,1,N,716,Immunogenicity and Safety Study of PriorixTetra When Co-administered With Conjugated MenC Vaccine in Healthy Children,2014-03-31 00:00:00,2013-08-29 00:00:00,null,2014-03-31 00:00:00,83852,2012-02-29 00:00:00,Completed
null,Phase not specified,NS,M-M-R II,3643,"Safety,Efficacy",Measles virus infection,1,Y,165,"A Study To Evaluate The Safety And Immunogenicity of a combined live attenuated measles, mumps, rubella and varicella vaccine, ProQuad In Healthy Children",null,1998-06-16 00:00:00,null,null,15333,1996-12-31 00:00:00,No longer recruiting
null,Phase 4 Clinical,C4,Priorix,11457,"Safety,Efficacy,Pharmacokinetics",Measles virus infection,1,N,14,Search for the Measles Vaccine Virus Excretion in Breast Milk of Breastfeeding Women After Postpartum Vaccination With MMR,2017-11-01 00:00:00,2016-08-03 00:00:00,null,2017-11-01 00:00:00,218981,2015-02-04 00:00:00,Completed
null,Phase 2 Clinical,C2,Pentacel,15298,"Safety,Efficacy",Measles virus infection,1,N,216,B Cell Response to a Primary and a Booster Course of the Novartis Meningococcal ACWY Conjugate Vaccine in Healthy Infants,2009-06-30 00:00:00,2008-12-31 00:00:00,null,2009-06-30 00:00:00,10223,2007-07-31 00:00:00,Completed
null,Phase 3 Clinical,C3,"MMR vaccine, Bio-Manguinhos/Fiocruz",94952,"Safety,Efficacy",Measles virus infection,1,Y,1560,"Study of Immunogenicity, Reactogenicity and Safety of the Combined Measles, Mumps and Rubella Vaccine Produced by Bio-Manguinhos/Fiocruz in Children 12 to 15 Months of Age, Followed by Tetraviral Vaccine in Children 15 to 18 Months",2016-07-31 00:00:00,2016-08-28 00:00:00,null,2016-07-31 00:00:00,161697,2015-02-28 00:00:00,Completed
null,Phase 3a Clinical,C3A,Havrix,6621,"Safety,Efficacy",Measles virus infection,1,N,4538,Immunogenicity and Safety Study of GlaxoSmithKline (GSK) Biological's Combined Measles-mumps-rubella (MMR) Vaccine in Children in Their Second Year of Life,2015-08-18 00:00:00,2014-04-09 00:00:00,null,2015-08-18 00:00:00,91153,2012-10-10 00:00:00,Completed
null,Phase 1 Clinical,C1,MRBEV,95202,Safety,Measles virus infection,1,Y,24,A phase-I study to evaluate the safety and tolerability of Measles Rubella(MR) vaccine in 4 to 5 years old healthy children in a single-dose schedule,null,2017-05-25 00:00:00,null,null,246741,2015-11-25 00:00:00,Not yet recruiting
null,Phase 4 Clinical,C4,"measles/mumps/rubella vaccine (live-attenuated),  Beijing Tiantan Biological Products",79144,"Safety,Efficacy",Measles virus infection,1,N,873,Study on Immunization Schedule of Beijing Tiantan Biological's Measles-mumps-rubella(MMR) Vaccine,2017-02-28 00:00:00,2017-09-28 00:00:00,null,2017-02-28 00:00:00,298801,2016-03-31 00:00:00,Completed
null,Phase 2 Clinical,C2,Priorix,11457,"Safety,Efficacy",Measles virus infection,1,N,213,Baby Vaccine Study,null,2017-03-09 00:00:00,2019-01-31 00:00:00,2019-01-31 00:00:00,233238,2015-08-31 00:00:00,No longer recruiting
