Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,SR-PAAS,Sitaxentan Efficacy and Safety Trial With a Randomized Prospective Assessment of Adding Sildenafil,Pfizer Inc,Interventional,36601,2008-12-31 00:00:00,Terminated
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,STARTS-2,"A Long-Term, Extension Study Evaluating Safety of Sildenafil Citrate When Used to Treat Pulmonary Arterial Hypertension (PAH) in Children","Pfizer Inc, Pfizer Ltd",Interventional,5683,2004-01-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Erectile dysfunction,186,VEPCaPSED,"Randomized, Double-Blind, Controlled Trial of daily use of sildenafil (Viagra) in Men with Early Prostate Cancer Treated With Radiation, for the Prevention of Subsequent Erectile Dysfunction","Alfred Hospital, William Buckland Radiotherapy Centre",Interventional,119180,2003-03-12 00:00:00,No longer recruiting
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Erectile dysfunction,186,null,Study of Sildenafil Citrate During and After Radiotherapy/Hormone Therapy for Erectile Function Versus Radiotherapy/Hormone Therapy for Prostate Cancer,Memorial Sloan-Kettering Cancer Center,Interventional,18455,2005-02-28 00:00:00,Completed
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Pulmonary artery hypertension,3510,null,Sildenafil in HFpEF (Heart Failure With Preserved Ejection Fraction) and PH,University Medical Center Groningen,Interventional,97981,2011-10-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Ulcer,372,SEDUCE,Sildenafil Effect on Digital Ulcer Healing in Scleroderma Seduce Study,Centre Hospitalier Regional Universitaire de Lille,Interventional,74726,2010-11-30 00:00:00,Completed
null,3,Phase 3 Clinical,C3,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Prostate tumor,276,null,ED Recovery in Men Age </= 65 Treated With Bilateral Nerve Sparing Robotic Assisted Prostatectomy for Prostate Cancer,City of Hope Medical Center,Interventional,194419,2006-01-31 00:00:00,Terminated
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Erectile dysfunction,186,null,A Clinical Study to check the effect and Safety of Sildenafil Citrate plus Dapoxetine Tablets for the treatment of co-existing Erectile Dysfunction and Premature Ejaculation,Ajanta Pharma Ltd,Interventional,324427,2018-01-30 00:00:00,Not yet recruiting
null,2,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Erectile dysfunction,186,null,A Study to Evaluate a Possible Superiority Expressed by the Faster Onset of Action and the Efficacy and Safety of Sildenafil Citrate 20 mg Sublingual Tablet in the Treatment of Erectile Dysfunction of Different Etiologies,Laboratorio Teuto Brasileiro SA,Interventional,201677,2011-09-30 00:00:00,Not yet recruiting
null,1,Phase 3 Clinical,C3,sildenafil citrate,8713,"Safety,Efficacy",N,N,Phase 3 Clinical,C3,Persistent pulmonary hypertension of the newborn,3660,Sildeno,Sildenofil in Persistent Pulmonary Hypertension in Newborns,Hamad Medical Corp,Interventional,85840,2011-11-30 00:00:00,Recruiting
null,2,Phase 1/Phase 2 Clinical,C12,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Secondary pulmonary arterial hypertension,3662,null,The Hemodynamic Effect of Sildenafil in Mechanically Ventilated Patients with Secondary Pulmonary Hypertension and Ensuing Right Ventricular Failure necessitating the Administration of Dobutamine N/A,General State Hospital of Athens,Interventional,119168,2007-01-01 00:00:00,Completed
null,2,Phase 1/Phase 2 Clinical,C12,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Oral Sildenafil and Intravenous Milrinone on Postoperative Pulmonary Hypertension,Assiut University,Interventional,244864,2015-06-30 00:00:00,Completed
null,1,Phase 1/Phase 2 Clinical,C12,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Sildenafil to Treat HIV-Associated Pulmonary Hypertension,National Heart Lung and Blood Institute,Interventional,21227,2006-05-12 00:00:00,Terminated
null,1+,Phase 2/Phase 3 Clinical,C23,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Metastatic non small cell lung cancer,3665,null,Combination Chemotherapy With Sildenafil Plus Carboplatin and Paclitaxel in Patients With Advanced Non-Small Cell Lung Cancer,Hamamatsu University School of Medicine,Interventional,51519,2007-02-28 00:00:00,Completed
null,1,Phase 2/Phase 3 Clinical,C23,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Pre-eclampsia,1259,SIL,Efficacy of Sildenafil in Preterm Preeclampsia,University of Texas Health Science Center Houston,Interventional,261826,2016-07-31 00:00:00,Terminated
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Local Open-Label Access Study For Patients Who Completed A1481244 Study In Brazil,Pfizer Inc,Interventional,49690,2009-10-31 00:00:00,No longer recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Erectile dysfunction,186,null,Titration Study to Evaluate Efficacy and Satisfaction of Viagra in Men With Erectile Function,Pfizer Inc,Interventional,43248,2005-10-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,AFFILIATE,Effects of Oral Sildenafil on Mortality in Adults With PAH,Pfizer Inc,Interventional,172867,2014-09-22 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,"A Multicenter, Open-Label, To Evaluate The Efficacy And Satisfaction Of Patrex In Men With Erectile Dysfunction",Pfizer Inc,Interventional,31306,2007-06-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,A Study Evaluating the Efficacy and Safety of Sildenafil in Men With Traumatic Spinal Cord Injury and Erectile Dysfunction,Pfizer Inc,Interventional,14295,2002-09-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,null,Evaluation of the Index of Sexual Life Questionnaire,Pfizer Inc,Interventional,43247,2005-10-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Erectile dysfunction,186,null,A Study to Evaluate Self-Esteem and Relationships in Males With Erectile Dysfuntion,Pfizer Inc,Interventional,31158,2003-05-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Efficacy,Pharmacodynamics",N,N,PHASE NOT SPECIFIED,NS,Cardiac failure,55,null,Effect of Sildenafil on Pulmonary Artery Pressure During Hypoxia and Exercise in Chronic Heart Failure,Hull and East Yorkshire Hospitals NHS Trust,Interventional,140522,2009-04-16 00:00:00,Terminated
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Erectile dysfunction,186,TEDAP,"Multicentric, prospective study for Therapy of Erectile Dysfunction After nerve sparing radical Prostatectomy",Johannes Gutenberg Universitat Mainz,Interventional,127464,2006-11-01 00:00:00,Terminated
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Pharmacodynamics",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,SIL-COPD-01,Sildenafil Effects on Pulmonary Haemodynamics and Gas Exchange in COPD,Hospital Clinic of Barcelona,Interventional,21852,2007-06-30 00:00:00,Completed
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,A study to compare the effects and safety of two drugs in a disease of heart with increased pressures in lung,Postgraduate Institute of Medical Education and Research,Interventional,321783,2017-08-14 00:00:00,Recruiting
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Eisenmenger syndrome,2087,null,A study to compare the effects and safety of two drugs in a disease of heart with increased pressures in lung,Postgraduate Institute of Medical Education and Research,Interventional,321783,2017-08-14 00:00:00,Recruiting
Asian Ancestry,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy,Bioequivalence",Y,N,Launched,L,Erectile dysfunction,186,null,Study to Determine a Preference Between Sildenafil or Tadalafil Treatment for Problems Getting an Erection,Eli Lilly & Co,Interventional,43819,2004-06-30 00:00:00,Completed
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,SIL-REACT,Vasoreactivity Testing With Intravenous Sildenafil in Patients With Precapillary Pulmonary Hypertension,Kerckhoff-Klinik GmbH,Interventional,143689,2013-04-30 00:00:00,Completed
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Emphysema,111,null,Functional CT Assessment of Pulmonary Arterial Dysfunction in Smoking Associated Emphysema,University of Iowa,Interventional,253538,2017-07-10 00:00:00,Recruiting
null,2+,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,Launched,L,Pulmonary artery hypertension,3510,GOSPEL,Goal Oriented Strategy to Preserve Ejection Fraction Trial,VU University Medical Center,Interventional,307413,2013-05-31 00:00:00,No longer recruiting
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Pain,20,null,"A Randomized, Controlled Trial Evaluating Sildenafil Citrate in Relieving Ureteral Stent Related Symptoms",Mansoura University,Interventional,220830,2014-03-31 00:00:00,Completed
null,2,Phase 4 Clinical,C4,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,COMPASS 3,Combination Therapy in Pulmonary Arterial Hypertension,Actelion Ltd,Interventional,9615,2007-03-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,Sildenafil-HF,Sildenafil in Heart Failure With Reactive Pulmonary Hypertension,University of Kentucky,Interventional,217476,2015-01-31 00:00:00,Terminated
null,2,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,CONFIRMED,"A randomized, double-blind, cross-over design study to compare the efficacy and safety of vardenafil to that of sildenafil when used on demand in a population of men with erectile dysfunction","Bayer AG, GlaxoSmithKline plc",Interventional,54419,2007-03-22 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,A study to evaluate the efficacy of sildenafil in the treatment of patients with portopulmonary hypertension and awaiting hepatic transplant,Pfizer Inc,Interventional,52384,2004-09-30 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Thromboembolism,325,null,A study to evaluate the safety and efficacy of sildenafil in the treatment of patients with severe non-operable chronic thromboembolic disease,Pfizer Inc,Interventional,52382,2004-12-31 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Parkinsons disease,255,SCOPE,A Randomized Double Blind Placebo Controlled Study to Evaluate The Modulation of Cognitive Functions in Parkinson’s Subjects By Sildenafil,Pfizer Inc,Interventional,172716,2004-12-14 00:00:00,Completed
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,Y,Launched,L,Erectile dysfunction,186,null,"An open-label, pilot study to evaluate the effect of sildenafil in erectile dysfunction",Universitatsklinikum Essen,Interventional,115225,2003-03-31 00:00:00,Status not specified
null,1+,Phase not specified,NS,sildenafil citrate,8713,"Efficacy,Pharmacokinetics",N,N,Launched,L,Pulmonary artery hypertension,3510,null,Drug Interactions and Effects of Combination Therapy for Pulmonary Arterial Hypertension,Hamamatsu University School of Medicine,Interventional,124607,2011-04-01 00:00:00,Recruiting
null,2,Phase not specified,NS,sildenafil citrate,8713,"Bioavailability,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,Bioavailability of Sildenafil 100 mg; gel versus tablets,"Ultra Laboratories, SA de CV",Interventional,164231,2013-07-01 00:00:00,Recruiting
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"A crossover, double-blind, placebo-controlled, randomized study on the efficacy of sildenafil in healthy volunteers",University of Vienna,Interventional,115340,2003-11-30 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,"A Crossover, Double-blind, Multicenter, Placebo-controlled, Randomized Trial to Evaluate Efficacy and Safety of Sildenafil Citrate for the Treatment of Erectile Dysfunction in Men with Cardiovascular Disease",Skåne University Hospital,Interventional,110606,2001-04-30 00:00:00,Status not specified
null,2,Phase not specified,NS,sildenafil citrate,8713,"Bioequivalence,Bioavailability,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Study to assess the bioequivalence of a formulation of sildenafil chewable tablets developed by Serral, SA DE CV versus Pfizer Viagra Jet, SA de CV, after administration of a single dose of 50 mg to healthy male volunteers, fasting state",Laboratorios Serral,Interventional,164792,null,Suspended
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Interstitial lung disease,2466,null,The Effect of Sildenafil on Diffusion Capacity Measurements in Patients With Pulmonary Hypertension and Parenchymal Lung Disease,Cleveland Clinic Foundation,Interventional,155478,2009-06-30 00:00:00,Completed
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Heart transplantation,2982,null,A study to assess the effect of sildenafil in successful heart transplantation in patients with advanced heart failure and severe pulmonary hypertension,Universitaire de Cardiologie et de Pneumologie de Quebec,Interventional,106087,2012-08-26 00:00:00,Status not specified
null,2,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Erectile dysfunction,186,null,"An interventional, randomized study to evaluate the safety and efficacy of long term and low-dose tadalafil administered in combination with as needed sildenafil at an early stage of treatment in patients with erectile dysfunction",National Natural Science Foundation of China,Interventional,224541,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,Sildenafil in Treating Erectile Dysfunction in Patients With Prostate Cancer,Radiation Therapy Oncology Group,Interventional,29180,2003-01-31 00:00:00,Completed
null,2,Phase not specified,NS,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,null,"Comparative Pharmacokinetic and Bioequivalence Study of Drugs Vizarsin Ku-tab (Sildenafil, Lozenges, 100 mg, JSC Krka, dd, Novo mesto, Slovenia), and Viagra (Sildenafil Tablets, Film-coated, 100 mg, Pfizer PGM, France) in Healthy Volunteers",Krka dd Novo Mesto,Interventional,169007,2013-03-07 00:00:00,Completed
null,2,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Penis disease,1787,null,"A randomized, double-blind, placebo-controlled study to comparing the effects of Hyperbaric Oxygen Therapy to room air in post-prostatectomy men undergoing penile rehabilitation",Hartford Hospital,Interventional,139252,2013-05-07 00:00:00,Status not specified
null,2,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,null,Verification of the combined effect of PDE5 inhibitors and bosentan in pulmonary arterial hypertension patients,Kobe University,Interventional,137308,2012-06-15 00:00:00,Recruiting
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"A double-blind, placebo-controlled, randomized to determine the effect of sildenafil in men without erectile dysfunction",Universita degli Studi di Firenze,Interventional,115398,2003-06-30 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,A study to evaluate the effect of sildenafil therapy on right ventricular function in heart transplant recipients with pulmonary hypertension,University Medical Centre Ljubljana,Interventional,196027,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Pulmonary artery hypertension,3510,null,A study to evaluate the short term effect of sildenafil on pulmonary arterial pressure and platelet activity in thalassemia patients with pulmonary arterial hypertension,"Mahidol University, Ramathibodi Hospital",Interventional,189373,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Coronary artery disease,80,null,"Clinical trials of sildenafil citrate (Viagra(R)) demonstrate no increase in risk of myocardial infarction and cardiovascular death compared with placebo: A pooled/meta-analysis, randomized study",Harvard University,Interventional,114025,2003-09-30 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,"A placebo-controlled, cross-over, randomized trial to evaluate the safety, efficacy and tolerability of sildenafil in the treatment of erectile dysfunction developing after external beam radiation treatment of localized prostate cancer",Christchurch Hospital,Interventional,67844,2009-09-27 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,Y,N,Launched,L,Pulmonary artery hypertension,3510,null,An open study to assess the efficacy of iloprost plus sildenafil in pulmonary hypertension,University of Giessen,Interventional,115924,2003-07-31 00:00:00,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,"Randomized, Placebo-controlled Study of the Effect of Sildenafil on Hypoxia-Induced Pulmonary Hypertension",British Heart Foundation,Interventional,118217,2001-01-01 00:00:00,Completed
null,2,Phase not specified,NS,sildenafil citrate,8713,Bioequivalence,N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Open clinical study, two periods, two treatments, two sequences, crossover, randomized, single dose to assess the bioequivalence of sildenafil tablets 100 mg: Sildenafil versus Viagra under fasting conditions",Actavis LLC,Interventional,164724,null,Status not specified
null,1,Phase not specified,NS,sildenafil citrate,8713,"Safety,Efficacy",Y,N,Launched,L,Erectile dysfunction,186,null,"A 12-week, prospective, double-blind, placebo-controlled, randomized, crossover clinical trial to evaluate the safety and efficacy of sildenafil treatment for erectile dysfunction (ED) in patients with New York Heart Association classes II and III congestive heart failure (CHF)",University of Alberta,Interventional,72052,2003-03-28 00:00:00,Status not specified
Japanese Ancestry,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Bioequivalence,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,Bioequivalence Study For Orally-Disintegrating Tablet of Sildenafil,Pfizer Inc,Interventional,100046,2012-08-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,Safety,N,Y,PHASE NOT SPECIFIED,NS,Prostate hyperplasia,1241,null,"A Randomized, Double-Blinded, Placebo-Controlled, Two-Way Crossover Study to Investigate the Safety and Toleration of Single Dose Sildenafil in Subjects Receiving Chronic UK-3690031",Pfizer Inc,Interventional,39686,2008-08-31 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Bioavailability,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Open, randomized, crossover study of comparative pharmacokinetics and bioequivalence of drugs Invidia EIR film dispersible oral 50 mg (GILESANTO Holdings Ltd.) and Viagra tablets, film-coated, 50 mg (Pfizer PGM) in fasting healthy male volunteers after a single dose",Gilesanto Holdings Ltd,Interventional,236183,2015-07-23 00:00:00,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy,Pharmacokinetics",Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Single-Dose Relative Bioavailability Study of SST-6006, a Topical Sildenafil Cream Versus Oral Sildenafil in Healthy Male Adults",Strategic Science & Technologies LLC,Interventional,161809,2013-10-31 00:00:00,Completed
null,4+,Phase 1 Clinical,C1,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Female infertility,1080,null,"Clomiphene Citrate, Estradiol and Sildenafil for Induction of Ovulation in Unexplained Infertility",Beni-Suef University,Interventional,361606,2017-01-31 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Open-label, randomized, crossover, two-stage study of the comparative pharmacokinetics and bioequivalence of drugs Sildenafil tablets, film-coated, 20 mg (JSC ""North Star"", Russia) and Revatio tablets, film-coated, 20 mg (Pfizer Inc., USA) healthy volunteers on an empty stomach",JSC "North Star",Interventional,269741,2016-08-03 00:00:00,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Comparative study of the pharmacokinetics and bioequivalence of drugs Kaverta (tablets containing 100 mg of sildenafil citrate), the production company ""Ranbaxy Laboratories Limited"" in India, and Viagra (tablets containing 100 mg of sildenafil citrate), the production company ""Pfizer PGM"", France, from healthy adult male volunteers in the fasting state",Ranbaxy Laboratories Ltd,Interventional,163800,2013-06-17 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Bioequivalence,Pharmacokinetics",N,Y,No Development Reported,NDR,Diastolic heart failure,3296,null,Nurigra Chewable Tablet in Healthy Adult Male Volunteers,Daewoong Pharmaceutical Co Ltd,Interventional,90713,2012-02-29 00:00:00,Completed
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,Bioequivalence,Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"A single-dose, randomized, open-label, three-period, six-sequence, three-treatment, single-center and crossover study to evaluate bioequivalence of two formulations of sildenafil oral soluble film 100 mg and sildenafil citrate (Viagra) 100 mg oral tablets in healthy male subjects",Aquestive Therapeutics Inc,Interventional,328100,null,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Efficacy,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,Anxiety disorder,25,null,Interaction Between Fluvoxamine and Sildenafil,University of Heidelberg,Interventional,46003,2003-02-28 00:00:00,Completed
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Ischemic stroke,3676,null,Sildenafil and Stroke Recovery,University of Utah,Interventional,248336,2012-03-31 00:00:00,Terminated
null,1,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Placenta disease,3401,SC pregnancy,Sildenafil Citrate Effect on in Vivo Human Trophoblast Research,Hospital General Universitario de Valencia,Interventional,305278,2017-09-01 00:00:00,Recruiting
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,null,"Open-label, randomized, crossover study of the comparative pharmacokinetics and bioequivalence of drugs RO-MAN tablets, film-coated 100 mg (""Sinmedik Laboratories"", India) and Viagra tablets, film-coated 100 mg (""Pfizer PGM"", France) in healthy volunteers",Farmstrateg Ltd,Interventional,257254,2016-03-29 00:00:00,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Bioequivalence,Pharmacokinetics",N,Y,No Development Reported,NDR,Metabolic syndrome X,3294,null,"Open-label, randomized, crossover study of the comparative pharmacokinetics and bioequivalence of drugs RO-MAN tablets, film-coated 100 mg (""Sinmedik Laboratories"", India) and Viagra tablets, film-coated 100 mg (""Pfizer PGM"", France) in healthy volunteers",Farmstrateg Ltd,Interventional,257254,2016-03-29 00:00:00,Status not specified
null,2,Phase 1 Clinical,C1,sildenafil citrate,8713,"Safety,Bioequivalence,Bioavailability,Pharmacokinetics",N,Y,Launched,L,Erectile dysfunction,186,null,A Study Comparing the Level of Absorption of Sildenafil From Sildenafil 100 mg Oral Films Versus Viagra 100 mg Tablets and the Effect of Food on Absorption of Sildenafil From Sildenafil 100 mg Oral Films in Healthy Men,Institut Biochimique SA,Interventional,352258,2017-02-24 00:00:00,Completed
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,null,Sildenafil Therapy For Subjects Who Derive Clinical Benefit From Continued Treatment With Sildenafil,Pfizer Inc,Interventional,145760,null,No longer recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Congenital heart defect,1541,null,Impact of sildenafil on the ventriculo-arterial performance in fontan palliated patients,Tehran University of Medical Sciences,Interventional,306249,2011-03-20 00:00:00,No longer recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Intracranial vasospasm,1639,null,Safety Study of Sildenafil in Treatment of Cerebral Aneurysm Vasospasm,University of Nebraska,Interventional,50222,2009-07-31 00:00:00,Terminated
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Efficacy,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,PK Study of Sildenafil in Neonate,Seoul National University Hospital,Interventional,211169,2014-10-31 00:00:00,Completed
null,2,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Female infertility,1080,null,Sildenafil Citrate in Frozen Embryo Transfer,Ain Shams Maternity Hospital,Interventional,266745,2015-09-30 00:00:00,Completed
null,4,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,Launched,L,Pulmonary artery hypertension,3510,null,Efficacy of Type-5 Phosphodiesterase Inhibitors in Primary and Secondary Pulmonary Hypertension,National Taiwan University Hospital,Interventional,95804,2002-11-30 00:00:00,Terminated
null,2,Phase 2 Clinical,C2,sildenafil citrate,8713,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Female infertility,1080,null,To compare the effect of two different drugs on endometrial thickness and pregnancy rate in infertile women: A crossover study,All India Institute of Medical Sciences Patna,Interventional,347376,2018-08-16 00:00:00,Not yet recruiting
null,1,Phase 2 Clinical,C2,sildenafil citrate,8713,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Pulmonary hypertension,1867,null,Sildenafil and Pulmonary Artery Pressure,University of Chicago,Interventional,5557,2003-09-30 00:00:00,Terminated
