Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,1+,Phase 2 Clinical,C2,Prevnar 13,34281,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,Sched3,Baby Vaccine Study,"Bill & Melinda Gates Foundation, National Institute for Health Research (NIHR), University of Oxford",Interventional,233238,2015-08-31 00:00:00,No longer recruiting
null,1+,Phase 3 Clinical,C3,NeisVac-C,10774,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Concomitant Administration of a New Hexavalent Vaccine With a Meningococcal Serogroup C Conjugate Vaccine in Healthy Infants During Primary Series Immunization Followed by Booster Vaccination,"Sanofi Pasteur MSD, Sanofi SA",Interventional,124248,2013-04-30 00:00:00,Completed
null,1+,Phase 3 Clinical,C3,Vaxelis,56585,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Concomitant Administration of a New Hexavalent Vaccine With a Meningococcal Serogroup C Conjugate Vaccine in Healthy Infants During Primary Series Immunization Followed by Booster Vaccination,"Sanofi Pasteur MSD, Sanofi SA",Interventional,124248,2013-04-30 00:00:00,Completed
null,3,Phase 4 Clinical,C4,Menitorix,11458,Efficacy,N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,P13Boost,Responses to booster vaccinations in UK toddlers,Health Protection Agency,Interventional,132011,2013-02-01 00:00:00,Completed
null,3,Phase 1/Phase 2 Clinical,C12,M-M-R II,3643,"Safety,Efficacy",N,Y,Launched,L,Measles virus infection,1,null,Immune Responses to Two Dose Varivax +/- MMR-II,National Institute of Allergy and Infectious Diseases,Interventional,11515,2005-10-31 00:00:00,Terminated
null,2+,Phase 3a Clinical,C3A,Priorix,11457,"Safety,Efficacy",Y,Y,Launched,L,Measles virus infection,1,MMR-158,Immunogenicity and Safety Study of GlaxoSmithKline (GSK) Biologicals' Combined Measles-mumps-rubella (MMR) Vaccine in Subjects 4 to 6 Years of Age,GlaxoSmithKline plc,Interventional,88475,2012-06-21 00:00:00,Completed
null,2+,Phase 3a Clinical,C3A,Priorix,11457,"Safety,Efficacy",Y,Y,Launched,L,Measles virus infection,1,null,"Safety and Immunogenicity Study of GlaxoSmithKline (GSK) Biologicals Measles, Mumps and Rubella (MMR) Vaccine (209762) Compared to Merck and Co, Inc's MMR Vaccine in Healthy Children 12 to 15 Months of Age","GlaxoSmithKline Biologicals, GlaxoSmithKline plc",Interventional,203343,2014-08-25 00:00:00,Completed
null,3,Phase not specified,NS,Priorix,11457,"Safety,Efficacy,Bioequivalence",Y,N,Launched,L,Measles virus infection,1,null,"A Study To Compare The Safety, Immunogenicity, and Consistency Of Three Production Lots Of Priorix With MMR II Vaccine",SmithKline Beecham plc,Interventional,15243,1999-09-30 00:00:00,No longer recruiting
null,1,Phase 3 Clinical,C3,Priorix-Tetra,17141,"Safety,Efficacy",N,Y,Launched,L,Measles virus infection,1,null,Immunogenicity and Safety Study of PriorixTetra When Co-administered With Conjugated MenC Vaccine in Healthy Children,GlaxoSmithKline plc,Interventional,83852,2012-02-29 00:00:00,Completed
null,3,Phase 2 Clinical,C2,Priorix-Tetra,17141,"Safety,Efficacy",Y,Y,Launched,L,Measles virus infection,1,null,"Immunogenicity, Safety of Measles-mumps-rubella-varicella Vaccine (MeMuRu-OKA) Compared to Priorix Given With Varilrix",GlaxoSmithKline plc,Interventional,187831,2006-04-30 00:00:00,Completed
null,1,Phase 1/Phase 2 Clinical,C12,ProQuad,47279,"Safety,Efficacy",N,N,Launched,L,Measles virus infection,1,null,Safety and Efficacy of ProQuad in Children 6 to 24 Months Being Evaluated for Solid Organ Transplant,Medical University of South Carolina,Interventional,254035,2015-12-31 00:00:00,Completed
null,2,Phase not specified,NS,ProQuad,47279,"Safety,Efficacy",Y,N,Launched,L,Measles virus infection,1,null,"A Randomized, Multicenter Comparative Study To Evaluate The Safety And Immunogenicity Of ProQuad With MMR II Plus Varivax",Merck & Co Inc,Interventional,15317,1997-12-31 00:00:00,No longer recruiting
null,4,Phase 3 Clinical,C3,ProQuad,47279,"Safety,Efficacy",Y,Y,Launched,L,Measles virus infection,1,null,Comparative Study of Immunogenicity and Safety of a two-dose Regimen of ProQuad Manufactured With rHA,"Merck Sharp & Dohme Corp, Sanofi Pasteur MSD",Interventional,11632,2007-11-29 00:00:00,Completed
null,1,Phase 4 Clinical,C4,"measles vaccine (inhaled aerosol), WHO",56118,"Safety,Efficacy",N,N,No Development Reported,NDR,Measles virus infection,1,null,Trial of Additional Measles Vaccine to Reduce Child Mortality. Burkina Faso,Bandim Health Project,Interventional,200688,2013-05-31 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,M-M-RvaxPRO,89684,"Safety,Efficacy",N,N,Launched,L,Measles virus infection,1,BMR-3,Third MMR Vaccine Dose In Young Adults,National Institute for Public Health and the Environment,Interventional,270107,2016-09-01 00:00:00,Not yet recruiting
null,3,Phase 3 Clinical,C3,Varilrix,9474,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,MMRV-053 PRI,Comparison of GSK Measles-Mumps-Rubella-Varicella (MMRV) Vaccine Versus Priorix,GlaxoSmithKline plc,Interventional,60050,2009-11-09 00:00:00,Completed
null,2+,Phase 3 Clinical,C3,Prevnar,4144,Safety,Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Study of the Safety of Menactra Vaccine When Administered With Other Pediatric Vaccines to Healthy Toddlers,Sanofi SA,Interventional,9965,2007-05-31 00:00:00,Completed
null,3+,Phase 2 Clinical,C2,Prevnar,4144,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,"Immunogenicity of GSK's MMR Vaccine (209762) versus M-M-R II, When Given With Routine Vaccines at 12 to 15 Months of Age",GlaxoSmithKline plc,Interventional,79465,2009-06-30 00:00:00,Completed
null,1+,Phase 3 Clinical,C3,RotaTeq,22877,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Immunogenicity and Safety of a Quadrivalent Meningococcal Conjugate Vaccine When Administered Concomitantly With Routine Pediatric Vaccines in Healthy Infants and Toddlers in the US,Sanofi Pasteur,Interventional,340960,2018-04-25 00:00:00,Recruiting
null,2,Phase not specified,NS,varicella-zoster vaccine (Varivax/Zostavax),4645,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,"A Study To Evaluate The Safety And Immunogenicity of a combined live attenuated measles, mumps, rubella and varicella vaccine, ProQuad In Healthy Children",Merck & Co Inc,Interventional,15333,1996-12-31 00:00:00,No longer recruiting
null,3,Phase 3 Clinical,C3,"Haemophilus influenzae B (Hib) vaccine, Aventis Pasteur",7167,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Immunogenicity and Safety of Pediatric Vaccines When Administered With Menactra in Healthy Toddlers,Sanofi SA,Interventional,9967,2006-12-31 00:00:00,Completed
null,4+,Phase 3 Clinical,C3,"Haemophilus influenzae B (Hib) vaccine, Aventis Pasteur",7167,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,"A Study of Two Doses of Menactra, a Meningococcal Conjugate Vaccine in Healthy Toddlers",Sanofi SA,Interventional,9949,2006-09-30 00:00:00,Completed
null,1+,Phase 3a Clinical,C3A,Prevnar 13,34281,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Immunogenicity and Safety Study of GlaxoSmithKline (GSK) Biological's Combined Measles-mumps-rubella (MMR) Vaccine in Children in Their Second Year of Life,"GlaxoSmithKline Biologicals, GlaxoSmithKline plc",Interventional,91153,2012-10-10 00:00:00,Completed
null,1+,Phase 3 Clinical,C3,Menveo,39031,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Immunogenicity and Safety of a Quadrivalent Meningococcal Conjugate Vaccine When Administered Concomitantly With Routine Pediatric Vaccines in Healthy Infants and Toddlers in the US,Sanofi Pasteur,Interventional,340960,2018-04-25 00:00:00,Recruiting
null,2,Phase 3 Clinical,C3,Vaqta,3263,Safety,Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,"Hepatitis A Vaccine, Inactivated and Measles, Mumps, Rubella and Varicella Virus Vaccine Live Safety Study",Merck & Co Inc,Interventional,11511,2007-03-31 00:00:00,Completed
null,3,Phase 2 Clinical,C2,MV-CHIK,75100,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Phase II Study to Evaluate Safety and Immunogenicity of a Chikungunya Vaccine,Themis Bioscience GmbH,Interventional,268409,2016-08-17 00:00:00,Completed
null,1+,Phase 3 Clinical,C3,NeisVac-C,10774,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Immunogenicity and Safety of V-419 (PR-51) in Combination With MCC in Infants and Toddlers,MCM Vaccine BV,Interventional,85664,2012-03-30 00:00:00,Completed
null,1+,Phase 3 Clinical,C3,"meningococcal C/CRM-197 conjugate vaccine, Chiron",3612,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Immunogenicity and Safety of V-419 (PR-51) in Combination With MCC in Infants and Toddlers,MCM Vaccine BV,Interventional,85664,2012-03-30 00:00:00,Completed
null,5,Phase 3 Clinical,C3,Havrix,6621,"Safety,Efficacy,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,MMR-160,Consistency Study of GlaxoSmithKline(GSK) Biologicals MMR Vaccine (209762)(Priorix) Comparing Immunogenicity and Safety to Merck and Co Inc's MMR Vaccine (MMR II) in Children 12 to 15 Months of Age,GlaxoSmithKline plc,Interventional,94105,2012-11-09 00:00:00,Completed
null,3+,Phase 2 Clinical,C2,Havrix,6621,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,"Immunogenicity of GSK's MMR Vaccine (209762) versus M-M-R II, When Given With Routine Vaccines at 12 to 15 Months of Age",GlaxoSmithKline plc,Interventional,79465,2009-06-30 00:00:00,Completed
null,1,Phase 1 Clinical,C1,atezolizumab,72699,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Measles virus infection,1,null,Trial of Measles Virotherapy in Combination With Atezolizumab in Patients With Metastatic Non-Small Cell Lung Cancer,Vyriad,Interventional,273428,2017-08-03 00:00:00,Terminated
null,1+,Phase 2 Clinical,C2,Rotarix,12813,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,Sched3,Baby Vaccine Study,"Bill & Melinda Gates Foundation, National Institute for Health Research (NIHR), University of Oxford",Interventional,233238,2015-08-31 00:00:00,No longer recruiting
null,1+,Phase 2 Clinical,C2,Menitorix,11458,"Safety,Efficacy",Y,Y,PHASE NOT SPECIFIED,NS,Measles virus infection,1,Sched3,Baby Vaccine Study,"Bill & Melinda Gates Foundation, National Institute for Health Research (NIHR), University of Oxford",Interventional,233238,2015-08-31 00:00:00,No longer recruiting
