Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,4,Phase 1 Clinical,C1,sumatriptan,4491,"Safety,Bioavailability,Pharmacokinetics",Y,Y,Launched,L,Migraine,210,null,Bioavailability Study to Compare OptiNose Sumatriptan With Imitrex in Healthy Subjects,OptiNose AS,Interventional,83918,2012-01-31 00:00:00,Completed
null,4+,Phase 1 Clinical,C1,sumatriptan,4491,"Safety,Pharmacokinetics,Pharmacodynamics",Y,Y,Launched,L,Migraine,210,null,"A phase I, double-blind, double-dummy, randomized, placebo-controlled, four-way crossover study to investigate the effect of subcutaneous sumatriptan on the safety, pharmacodynamics and pharmacokinetics of oral naratriptan in healthy volunteers",GlaxoSmithKline plc,Interventional,77167,1996-02-07 00:00:00,Status not specified
null,3,Phase 4 Clinical,C4,sumatriptan,4491,Efficacy,Y,N,Launched,L,Migraine,210,null,Treximet in the Treatment of Chronic Migraine,Clinvest,Interventional,65054,2010-09-30 00:00:00,Completed
null,5,Phase 4 Clinical,C4,sumatriptan,4491,Efficacy,Y,N,Launched,L,Migraine,210,null,Trial of Comprehensive Migraine Intervention,Montefiore Medical Center,Interventional,64373,2010-02-28 00:00:00,Completed
null,2,Phase 3 Clinical,C3,sumatriptan,4491,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,"MK-0462 5 mg, Sumatriptan 50 mg, and Placebo Comparison Study",Merck & Co Inc,Interventional,54664,1995-08-31 00:00:00,Completed
null,7,Phase 2 Clinical,C2,sumatriptan,4491,Efficacy,N,N,Launched,L,Migraine,210,null,Migraine Treatment in ED,"New York University School of Medicine, US",Interventional,249999,2015-12-31 00:00:00,Terminated
null,2,Phase not specified,NS,sumatriptan,4491,Efficacy,N,Y,Launched,L,Migraine,210,null,The Effect of Sumatriptan and Placebo on Isosorbide-5-mononitrate Induced Headache,Danish Headache Center,Interventional,233467,2015-04-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,sumatriptan,4491,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,A Double-Blind Study to Compare the Efficacy and Safety or Oral Sumatriptan (50mg or 100mg) With Placebo for the Acute Treatment of Migraine in Adolescents,GlaxoSmithKline plc,Interventional,174772,1991-10-30 00:00:00,Completed
null,1,Phase 3a Clinical,C3A,sumatriptan,4491,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,"A Randomized, Double-Blind, Parallel Group, Placebo-Controlled, Single-Attack Evaluation of the Efficacy and Tolerability of TREXIMA™ (Sumatriptan 85mg/Naproxen Sodium 500mg)* Tablets vs Placebo When Administered During the Mild Pain Phase of a Migraine",GlaxoSmithKline plc,Interventional,174770,2004-10-27 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sumatriptan,4491,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Migraine,210,null,A Study to Investigate the Single Dose Pharmacokinetics of Sumatriptan Nasal Spray in Pediatric Subjects Outside a Migraine Attack,GlaxoSmithKline plc,Interventional,152704,1999-06-16 00:00:00,Completed
null,1,Phase 3 Clinical,C3,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A Phase III, Randomized, Double-blind, Parallel- Assignment Study to Assess Safety and Efficacy of Two Oral Doses of Sumatriptan (100 mg) Following Acute Treatment of Migraine With Subcutaneous Sumatriptan (6 mg)",GlaxoSmithKline plc,Interventional,149354,1990-11-13 00:00:00,Completed
null,1,Phase not specified,NS,sumatriptan,4491,Efficacy,Y,N,Launched,L,Migraine,210,null,"A Crossover, Double-blind, Placebo-controlled, Randomized Study to Evaluate the Effect of Sumatriptan for Migraine Attacks in Children",Hospital District of Helsinki and Uusimaa,Interventional,110727,1997-04-30 00:00:00,Status not specified
null,1,Phase not specified,NS,sumatriptan,4491,Safety,Y,N,Launched,L,Migraine,210,null,An open study designed to study the effects of the anti-migraine drug sumatriptan on muscle energy metabolism and relationship to the side-effects,Henry Ford Health System,Interventional,110177,2000-02-29 00:00:00,Status not specified
null,1,Phase 4 Clinical,C4,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A Double-blind, Placebo-controlled, Randomized Study To Evaluate The Effectiveness Of Sumatriptan In Reducing Productivity Loss Due To Migraine","Headache Care Center, Springfield",Interventional,109360,2000-08-31 00:00:00,Completed
null,1,Phase not specified,NS,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A randomized, crossover, double-blind, placebo-controlled study to assess the safety and efficacy of sumatriptan nasal spray in children with migraine",University Hospital for Children and Adolescents,Interventional,108074,1998-04-22 00:00:00,Status not specified
null,3,Phase 1 Clinical,C1,zolmitriptan,4736,"Safety,Bioavailability,Pharmacokinetics",Y,Y,Launched,L,Migraine,210,null,"A phase I study to compare the bioavailability, pharmacokinetics, safety and tolerability of zolmitriptan (TRZ) with marketed zolmitriptan tablet and marketed zolmitriptan nasal spray in healthy adult volunteers",Shin Nippon Biomedical Laboratories Ltd,Interventional,86427,2011-03-01 00:00:00,Status not specified
null,2+,Phase 2 Clinical,C2,zolmitriptan,4736,Efficacy,Y,N,Launched,L,Migraine,210,null,"A cross-over, double-blind, placebo-controlled, randomized, pilot study to assess the efficacy of zolmitriptan in the treatment of patients with migrainous vertigo",Humboldt University of Berlin,Interventional,114148,2003-03-11 00:00:00,Status not specified
null,2,Phase not specified,NS,zolmitriptan,4736,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A Comparative, Double-blind, Multicenter, Placebo-controlled, Randomized Study to Evaluate the Efficacy of Zolmitriptan and Sumatriptan in Patients with Migraine",Centre Hospitalier Universitaire de Rangueil,Interventional,110125,2000-02-29 00:00:00,Status not specified
null,1,Phase 3 Clinical,C3,zolmitriptan,4736,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,A clinical trial to evaluate efficacy and safety of zolmitriptan 5 mg nasal spray in acute treatment of migraine,Cipla Ltd,Interventional,103579,2007-12-06 00:00:00,No longer recruiting
null,2,Phase 1 Clinical,C1,lesopitron,5111,Safety,Y,Y,Discontinued,DX,Anxiety disorder,25,null,"A phase I, double-blind, balanced, cross-over study to evaluate the effect of lesopitron on pupil diameter and oral temperature compared to buspirone in healthy male subjects",Laboratorios Dr Esteve SA,Interventional,56274,1999-12-31 00:00:00,Status not specified
Native American Ancestry,1,Phase not specified,NS,rizatriptan,5328,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,Study of Rizatriptan in the Treatment of Acute Attacks of Post-Traumatic Headache in US Military Troops (Maxalt),Henry M Jackson Foundation for the Advancement of Military Medicine,Interventional,75139,2011-02-28 00:00:00,Terminated
null,2,Phase 3 Clinical,C3,rizatriptan,5328,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,"MK-0462 5 mg, Sumatriptan 50 mg, and Placebo Comparison Study",Merck & Co Inc,Interventional,54664,1995-08-31 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,rizatriptan,5328,Efficacy,N,N,Launched,L,Migraine,210,null,Combination therapy of triptan agent and anti-epileptic drug in migraine,"Teikyo Heisei University, Tokyo Women's Medical College",Interventional,318262,2017-11-13 00:00:00,Not yet recruiting
null,1,Phase 3 Clinical,C3,rizatriptan,5328,Efficacy,N,N,Launched,L,Migraine,210,null,"A Double-Blind, Placebo-Controlled, Parallel-Group Study to Compare The Efficacy of Rizatriptan 10 Mg Iyophilized Wafer in The Acute Treatment of Migraine in Patients with Unilateral Trigeminal Autonomic Symptoms",IRCCS San Raffaele,Interventional,116938,2009-06-25 00:00:00,Completed
null,1,Phase not specified,NS,rizatriptan,5328,Efficacy,Y,N,Launched,L,Migraine,210,USMAP,"A multicenter, open-label, comparative study to evaluate the effect of rizatriptan Rizatriptan in migraine: The USMAP (US Migraine Assessment Protocol) study",Merck & Co Inc,Interventional,112669,2002-01-31 00:00:00,Status not specified
null,2,Phase not specified,NS,rizatriptan,5328,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"An Open-label, Randomized, Pilot Study Of Rizatriptan Combined With Rofecoxib Versus Rizatriptan For The Acute Treatment Of Migraine",Universidade Federal Fluminense,Interventional,111841,2002-05-31 00:00:00,Status not specified
null,2,Phase not specified,NS,rizatriptan,5328,Efficacy,Y,N,Launched,L,Migraine,210,null,"A Comparative, Crossover, Multicenter, Open-label, Randomized Trial to Compare Rizatriptan ODT 10 mg and Sumatriptan 50 mg for Treatment of Migraine",Merck & Co Inc,Interventional,110404,2001-09-30 00:00:00,Status not specified
null,2,Phase not specified,NS,rizatriptan,5328,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A Randomized, Comparative, Cross-over, Double-blind, Multicenter, Placebo-controlled Study to assess Rizatriptan versus sumatriptan in migraine",San Francisco (Calif) Headache Clinic,Interventional,107557,1998-11-30 00:00:00,Status not specified
null,1+,Phase 1 Clinical,C1,aripiprazole,7781,"Safety,Pharmacokinetics",N,Y,Discontinued,DX,Alzheimers disease,14,null,Drug Interaction Study Between AZD-3480 and Aripiprazole in Healthy Subjects,AstraZeneca plc,Interventional,20438,2008-03-31 00:00:00,Completed
null,1,Phase 3b Clinical,C3B,aripiprazole,7781,"Safety,Efficacy",Y,N,Discontinued,DX,Alzheimers disease,14,null,Study of Aripiprazole in the Treatment of Patients With Psychosis Associated With Dementia of the Alzheimer's Type,"Bristol-Myers Squibb Co, Otsuka Pharmaceutical Development and Commercialization Inc",Interventional,1252,2000-03-31 00:00:00,Completed
null,2,Phase not specified,NS,aripiprazole,7781,"Safety,Bioequivalence,Pharmacokinetics",N,N,No Development Reported,NDR,Attention deficit hyperactivity disorder,34,null,"Comparative study of the pharmacokinetics and bioequivalence of drugs ""Mirium Tablets 10 mg"" (""Sinton Spain SL"", owner of the registration certificate of JSC ""Grindeks"", Latvia) and Abilify Tablets 10 mg (""Bristol-Myers Squibb Company Manufacturing"" Puerto Rico)","Grindeks, Publiska Akciju Sabiedriba",Interventional,247044,2015-11-24 00:00:00,Status not specified
null,1+,Phase 1 Clinical,C1,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Schizophrenia,299,null,"Safety, Tolerability and Pharmacokinetic Study of EVP-6124 in Patients With Schizophrenia",FORUM Pharmaceuticals Inc,Interventional,85742,2008-04-30 00:00:00,Completed
null,3,Phase 3b Clinical,C3B,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A phase IIIb, multicenter, randomized, open-label, parallel-group study to evaluate the acceptability of aripiprazole oral disintegrating tablets in the treatment of stable patients with schizophrenia",Bristol-Myers Squibb Co,Interventional,83140,2003-07-09 00:00:00,Status not specified
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A multicenter, randomized, active-controlled, double-blind, placebo-controlled study to compare the safety, efficacy, and tolerability of aripiprazole with olanzapine in patients with schizophrenia who were in acute relapse and required hospitalization","Bristol-Myers Squibb Co, Otsuka America Pharmaceutical Inc",Interventional,82417,2000-04-30 00:00:00,Status not specified
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,ATTAIN 266,Efficacy and Safety Study of Oral Aripiprazole in Adolescents With Schizophrenia,"Covance Services Malaysia Sdn Bhd, Otsuka Pharmaceutical Development and Commercialization Inc",Interventional,67570,2011-07-31 00:00:00,Completed
null,5,Phase 2/Phase 3 Clinical,C23,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,H8Y-MC-HBBO,"A Long-Term, Open-Label Study on Schizophrenia",Eli Lilly & Co,Interventional,66662,2010-06-30 00:00:00,Terminated
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A 26-week, randomized, placebo-controlled study to evaluate the safety and efficacy of aripiprazole in patients with stable, chronic schizophrenia",Bristol-Myers Squibb Co,Interventional,51173,2002-05-22 00:00:00,Status not specified
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A phase III, randomized, double-blind, multicenter, placebo-controlled study to evaluate the safety and efficacy of aripiprazole in comparision with haloperidol in patients with schizophrenia and schizoaffective disorder","Bristol-Myers Squibb Co, Otsuka Pharmaceutical Co Ltd",Interventional,48364,2003-12-01 00:00:00,Status not specified
null,4,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,A Safety Study Comparing LY-2140023 to Atypical Antipsychotic Standard Treatment in Schizophrenic Patients,Eli Lilly & Co,Interventional,46131,2009-03-31 00:00:00,Completed
null,4,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,CAMP,Comparison of Antipsychotics for Metabolic Problems Schizophrenia or Schizoaffective Disorder,The National Institute of Mental Health,Interventional,36367,2007-01-31 00:00:00,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",N,Y,Launched,L,Schizophrenia,299,null,Cognitive Improvement With Aripiprazole (Abilify) in Patients With Schizophrenia (BMS),Louisiana State University,Interventional,35138,2003-08-31 00:00:00,Terminated
null,1+,Phase 2 Clinical,C2,aripiprazole,7781,Efficacy,N,N,Launched,L,Schizophrenia,299,null,Addition of Ondansetron to Ongoing Antipsychotic Treatment for Schizophrenia,University of Colorado at Denver and Health Sciences Center,Interventional,34865,2005-01-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,APEX 239,Aripiprazole in Adolescents With Schizophrenia,Otsuka America Pharmaceutical Inc,Interventional,34496,2004-07-31 00:00:00,Completed
null,4,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Study on individualized optimal treatment for antipsychotic drugs,The Sixth Hospital of Peking University (Institute of Mental Health),Interventional,328278,2016-07-01 00:00:00,Recruiting
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,"Randomized, double-blind, controlled study of Shizhen’anshen granules therapy for individuals at high risk of schizophrenia",Beijing Anding Hospital,Interventional,320576,2017-12-01 00:00:00,Recruiting
null,1+,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,TAILOR,An experimental study comparing discontinuation with maintenance therapy of antipsychotic medication in patients with newly diagnosed schizophrenia or schizophrenia-like psychosis without psychotic symptoms,Koebenhavns Universitet,Interventional,298863,2017-03-03 00:00:00,Recruiting
null,2,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,PAFIP3_3Y,Effectiveness of Second Generation Antipsychotics in First Episode Psychosis Patients: Three-year Follow-up,Fundacion Marques de Valdecilla,Interventional,292671,2014-06-30 00:00:00,Recruiting
null,2,Phase 2 Clinical,C2,aripiprazole,7781,Efficacy,N,N,Launched,L,Schizophrenia,299,null,Exploratory Trial to Assess the Functionality of an Integrated Call Center for the Digital Medicine System,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,256985,2016-03-31 00:00:00,Completed
null,1,Phase not specified,NS,aripiprazole,7781,Efficacy,N,N,Launched,L,Schizophrenia,299,null,"Partial regimen replacement with aripiprazole reduces serum prolactin in patients with a long history of schizophrenia: a prospective, open-label study",University of Miyazaki,Interventional,256170,2010-08-17 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Schizophrenia,299,null,A Study to Assess the Clinical Utility of Antipsychotic Medication Levels in Plasma as Determined by Liquid Chromatography-Tandem Mass Spectrometry,Janssen Research & Development LLC,Interventional,234013,2015-05-31 00:00:00,Terminated
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,A Follow-on Study of the Long-term Safety of Aripiprazole in Patients With Chronic Schizophrenia,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,228682,1998-04-30 00:00:00,Terminated
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy,Pharmacodynamics",Y,N,Launched,L,Schizophrenia,299,null,Study of Three Doses of Aripiprazole in Patients With Acute Schizophrenia,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,19208,2003-11-30 00:00:00,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Schizophrenia,299,null,"A Randomized, Open-Label Comparison of two Switching Strategies to Aripiprazole Treatment in Schizophrenic Patients: Add-On, Wait, and Tapering of Previous Antipsychotics Versus Add-on and Simultaneous Tapering",Oizumi Hospital,Interventional,148249,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,Pharmacokinetics,Y,N,Launched,L,Schizophrenia,299,null,"A Non-Randomized Study to Evaluate the Effectiveness, Acceptability, and Risks in the Inner-City Hospital Setting of Aripiprazole in the Acute Treatment of Male Patients with Schizophrenia",Guy's Hospital,Interventional,146635,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A 12-Week, Open-Label, Naturalistic Switch Study of the Efficacy and Tolerability of Aripiprazole in Stable Outpatients with Schizophrenia or Schizoaffective Disorder",Otsuka Pharmaceutical Co Ltd,Interventional,146003,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"An Open-Label, Pilot Study of Using Aripiprazole to Resolve Antipsychotic-Induced Symptomatic Hyperprolactinemia",Korea University,Interventional,145449,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Schizophrenia,299,null,A Clinical Observation of Aripiprazole Augmentation of Clozapine in Treatment-resistant Schizophrenia,Hannover Medical School,Interventional,145129,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,Efficacy,N,N,Launched,L,Schizophrenia,299,Chiba-BETA,Chiba Broad Effectiveness Trial With  Aripiprazole,Chiba University Graduate School of Medicine,Interventional,139953,2009-01-01 00:00:00,Completed
null,3,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Clinical and Neuropsychological Factors Associated With Second Generation Antipsychotic Response in Patients Diagnosed With First Episode of Early Onset Schizophrenia Spectrum Disorders,Fundació Sant Joan de Déu,Interventional,137063,2012-01-02 00:00:00,Recruiting
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,"Evaluation Of Efficacy, Safety, Quality Of Life (QOL), And Tolerability In Patients With Schizophrenia Who Are Switched From Prior Antipsychotics To Aripiprazole",Kyoto University,Interventional,125339,2011-06-01 00:00:00,Recruiting
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A multicenter, open-label, randomized study of aripiprazole in schizophrenia",VA Medical Center,Interventional,113131,2003-04-30 00:00:00,Status not specified
Japanese Ancestry,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Autism,423,null,"A Long-term, Extended Treatment Study of Aripiprazole in Pediatric Patients With Autistic Disorder",Otsuka Pharmaceutical Co Ltd,Interventional,88306,2012-09-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Autism,423,Aripiprazole in Autism,Phase IV Long-term Maintenance Study of Aripiprazole in the Treatment of Irritability Associated With Autistic Disorder,"Bristol-Myers Squibb Co, Otsuka Pharmaceutical Development and Commercialization Inc",Interventional,71639,2011-03-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Autism,423,null,Aripiprazole in Children With Autism: A Pilot Study,Drexel University College of Medicine,Interventional,42540,2004-02-29 00:00:00,Completed
null,3,Phase not specified,NS,aripiprazole,7781,Efficacy,Y,Y,Launched,L,Bipolar disorder,653,null,"A randomized, single-blinded, placebo-controlled study to evaluate the effect of antidopaminergic treatment with aripiprazole, haloperidol, and reserpine on psychopathology and motor symptoms in healthy volunteers","Deutsche Forschungsgemeinschaft (DFG), Rheinisch-Westfaelische Technische Hochschule Aachen",Interventional,83817,2011-03-11 00:00:00,Status not specified
null,3,Phase 4 Clinical,C4,aripiprazole,7781,"Pharmacokinetics,Pharmacodynamics",N,Y,Launched,L,Bipolar disorder,653,HeartAriQue,Heart Rate Changes in Schizophrenic and Bipolar Patients Under the Medication of Aripiprazole and Quetiapine,Taichung Veterans General Hospital,Interventional,63409,2009-08-31 00:00:00,Recruiting
null,5,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,Y,Launched,L,Bipolar disorder,653,null,Metabolic Effects of Switching to Aripiprazole in Patients With Bipolar Disorders,Seoul National University Hospital,Interventional,47136,2008-12-31 00:00:00,Completed
null,2,Phase not specified,NS,aripiprazole,7781,"Safety,Bioequivalence,Pharmacokinetics",N,N,Launched,L,Bipolar disorder,653,null,"Comparative study of the pharmacokinetics and bioequivalence of drugs ""Mirium Tablets 10 mg"" (""Sinton Spain SL"", owner of the registration certificate of JSC ""Grindeks"", Latvia) and Abilify Tablets 10 mg (""Bristol-Myers Squibb Company Manufacturing"" Puerto Rico)","Grindeks, Publiska Akciju Sabiedriba",Interventional,247044,2015-11-24 00:00:00,Status not specified
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Bipolar disorder,653,null,A Trial To Evaluate Switching Outpatients with Bipolar or Schizoaffective Disorders and Substance Abuse from Their Current Antipsychotic to Aripiprazole,University of Texas Southwestern Medical Center,Interventional,147788,2003-04-01 00:00:00,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Bipolar disorder,653,null,A Trial To Evaluate Aripiprazole Prescribing Patterns and Side Effects in Elderly Psychiatric Inpatients,University of Pittsburgh,Interventional,144790,null,Completed
null,3,Phase not specified,NS,aripiprazole,7781,Efficacy,Y,Y,Discontinued,DX,Pervasive child developmental disorder,1947,null,"A randomized, single-blinded, placebo-controlled study to evaluate the effect of antidopaminergic treatment with aripiprazole, haloperidol, and reserpine on psychopathology and motor symptoms in healthy volunteers","Deutsche Forschungsgemeinschaft (DFG), Rheinisch-Westfaelische Technische Hochschule Aachen",Interventional,83817,2011-03-11 00:00:00,Status not specified
null,2,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Discontinued,DX,Pervasive child developmental disorder,1947,null,Switching to Aripiprazole in Subjects with Pervasive Developmental Disorders Showing Tolerability Issues with Risperidone,University of Fukui,Interventional,152237,null,Completed
null,1+,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Mania,1957,null,"An 8-week, single-blind, randomized, controlled study to evaluate efficacy and safety of aripiprazole as an adjunct to valproic acid (Ari + Val), compared with haloperidol plus valproic acid (Hal + Val), for the treatment of patients with acute mania",Otsuka Holdings Co Ltd,Interventional,88732,2012-05-31 00:00:00,Status not specified
null,1+,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Mania,1957,null,Study to Evaluate the Efficacy and Safety of Aripiprazole Administered With Lithium or Valproate Over 12 Weeks in the Treatment of Mania in Bipolar I Disorder,Otsuka Holdings Co Ltd,Interventional,19426,2008-06-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Tourette syndrome,2941,AWARE 273,Efficacy and Safety Study of Once-Weekly Oral Aripiprazole in Children and Adolescents With Tourette's Disorder,Otsuka Holdings Co Ltd,Interventional,80098,2011-07-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,aripiprazole,7781,Efficacy,Y,N,Launched,L,Tourette syndrome,2941,null,"A prospective open-label study to investigate the potential effectiveness of aripiprazole for tics, social adjustment, and parental stress in children and adolescents with Tourette's disorder",Chang Gung Memorial Hospital,Interventional,264425,null,Status not specified
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Discontinued,DX,Bipolar II disorder,3115,APOLLO,A Study of Abilify Tablet (Aripiprazole) as an Adjunctive Treatment in the Bipolar Depression,Korea Otsuka Pharmaceuticals,Interventional,328310,2018-02-22 00:00:00,Recruiting
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Bioequivalence,Pharmacokinetics",N,Y,No Development Reported,NDR,Postnatal depression,3514,null,Bioequivalence study of aripiprazole when administered as a 15 mg orally disintegrating tablet relative to a 15 mg commercial tablet in healthy male and/or female subjects under fasting condition,Korea Otsuka Pharmaceuticals,Interventional,244133,2012-08-29 00:00:00,Completed
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Bioequivalence,Pharmacokinetics",N,Y,Discontinued,DX,Agitation,3609,null,Bioequivalence study of aripiprazole when administered as a 15 mg orally disintegrating tablet relative to a 15 mg commercial tablet in healthy male and/or female subjects under fasting condition,Korea Otsuka Pharmaceuticals,Interventional,244133,2012-08-29 00:00:00,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Major depressive disorder,4898,null,"A 6-Week, Prospective, Open-Label, Multicenter Study to Evaluate the Augmentation of Aripiprazole for Depressed Patients With an Inadequate Response to Antidepressant Treatment",Hallym University,Interventional,156233,null,Completed
null,2,Phase 3 Clinical,C3,aripiprazole,7781,Efficacy,Y,Y,Launched,L,Major depressive disorder,4898,CAN-BIND-1,Canadian Biomarker Integration Network for Depression Study,The University Health Network,Interventional,100372,2012-04-23 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy",Y,N,Launched,L,Parkinsons disease,255,null,"An Open-Label, Extension Trial to Assess the Safety of Long-Term Treatment of Rotigotine in Early-Stage Parkinsons Disease",UCB SA,Interventional,8389,2002-06-30 00:00:00,Completed
null,1,Phase 3b Clinical,C3B,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy",Y,N,Launched,L,Parkinsons disease,255,RECOVER extension study,Long-Term Extension of Recover Long-Term Effect of the 24h Transdermal Delivery of Rotigotine in Subjects With Idiopathic Parkinson's Disease,UCB SA,Interventional,8373,2007-07-31 00:00:00,Terminated
null,1,Phase 3 Clinical,C3,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy",Y,N,Launched,L,Parkinsons disease,255,SP715,An Open-Label Extension Trial to Assess the Safety of Long-Term Treatment of Rotigotine in Advance-Stage Parkinson's Disease,UCB SA,Interventional,7118,2002-08-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy",Y,N,Launched,L,Parkinsons disease,255,null,An Open-Label Extension Trial to Assess the Safety of Long-Term Treatment of Rotigotine in Advanced-Stage Parkinson's Disease,"Schwarz Pharma SpA, UCB BIOSCIENCES GmbH, UCB SA",Interventional,6815,2004-08-31 00:00:00,Completed
